field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,gdd_at_asof,ndvi_at_gdd_200,ndvi_at_gdd_400,ndvi_at_gdd_600,ndvi_at_gdd_800,ndvi_at_gdd_1000,ndvi_at_gdd_1200,ndvi_at_gdd_1400,ndvi_peak_gdd_at_asof,ndvi_peak_value_at_asof,ndvi_growth_per_100gdd
219,2023,40.0,43.0,2.802523809523809,physical_harvested_weight,False,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,64.0,0.3510625,0.716,0.171,0.1932690704529568,0.219,0.501,0.7066666666666667,0.0061950433944069,0.689,22.468,203.0,0.5449999999999999,16.0,2,1,43__40,14.235245901639344,37.0,156.1,2822.13,23.132213114754094,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,1340.9999999999998,14,2,94,20,6,43.400000000000006,727.7900000000001,161.51999999999998,5.16,37.0,37.9,3.29,23.8,569.96,80.9,2.2,0,24.1,11.86774193548387,27.3,732.59,137.07,2.9,0,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0645072081801943,0.0787566648629147,-0.2110049405455655,0.0787566648629147,0.0108412790876658,16,1202.7,0.22016172506738543,0.24299181875393333,0.33427717019822295,0.5774984693877551,0.6840210709452929,0.6914542857142857,,1103.0000000000002,0.7050000000000001,0.053291965141214585
220,2023,3.0,43.0,3.3728800000000003,physical_harvested_weight,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,54.0,0.4876296296296296,0.691,0.058,0.1671483369031605,0.3915,0.6335,0.6854,0.0058937456965345,0.601,26.331999999999997,194.0,0.6329999999999999,28.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,23.20106557377049,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,1255.4999999999998,12,2,95,13,6,42.9,731.11,162.1,5.01,36.2,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.1,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0150850079277378,0.0596902910052909,-0.1573404151404151,-0.0130566964285714,0.0065012522466849,16,1155.7,0.38828571428571435,0.5398951367781155,0.6139183673469387,0.6658594644791828,0.6619508928571429,,,871.3000000000002,0.6811428571428572,0.05743776563448692
222,2023,3.0,43.0,4.5005,physical_harvested_weight,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,57.0,0.4068771929824561,0.617,0.138,0.1564229612722291,0.28,0.57,0.6136,0.005608989730275,0.541,23.192,184.0,0.479,19.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,23.20106557377049,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,1255.4999999999998,12,2,95,13,6,42.9,731.11,162.1,5.01,36.2,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.1,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0426452984757058,0.0217771462912088,-0.0912162169312169,-0.0268677522130645,-0.0147707686311704,16,1155.7,0.28220668693009127,0.41979422492401214,0.536991769547325,0.6090685714285714,0.5891785714285716,,,847.3000000000002,0.6098571428571429,0.051417735235687184
223,2023,3.0,43.0,2.3584285714285715,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,58.0,0.373551724137931,0.607,0.116,0.1565972400793693,0.2565,0.5525,0.6034,0.0054360339896051,0.595,21.665999999999997,203.0,0.491,19.0,2,1,43__3,13.404098360655736,36.2,158.1,2830.5299999999997,23.20106557377049,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,1255.4999999999998,12,2,95,13,6,42.9,731.11,162.1,5.01,36.2,41.5,2.3233333333333333,23.4,571.1,77.82,2.18,0,34.2,11.1,26.6,732.41,136.25,2.82,0,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0852399409050176,0.0202173859126983,-0.1941528115981241,0.0202173859126983,-0.0464063748678983,16,1155.7,0.2594407294832827,0.34004924012158055,0.45898823529411753,0.5565771428571428,0.5934622383985441,,,1121.1000000000001,0.6011428571428572,0.03779840848806366
224,2023,3.0,43.0,2.481451923076923,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,57.0,0.4321754385964911,0.606,0.18,0.1511747127753261,0.327,0.564,0.5955999999999999,0.0047634274680728,0.49,24.633999999999997,192.0,0.426,28.0,2,1,43__3,13.577868852459018,37.2,186.29999999999995,2808.87,23.023524590163937,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,1271.8,16,2,88,13,6,54.3,716.8600000000001,153.31999999999996,5.25,37.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0419782316821323,0.0592857458513709,-0.1645955086580086,-0.153794742063492,-0.0955890609186565,16,1171.9,0.33396,0.4820767798976269,0.5518806722689076,0.5856984364960377,0.5783798118049615,,,839.1999999999997,0.593,0.049513704686118494
226,2023,3.0,43.0,1.1793749999999998,physical_harvested_weight,False,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,55.0,0.4109454545454544,0.584,0.144,0.1414116387368731,0.313,0.544,0.5816,0.0048355668299054,0.524,22.601999999999993,183.0,0.4399999999999999,23.0,2,1,43__3,13.717213114754095,36.6,194.49999999999997,2810.98,23.040819672131143,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,1282.8999999999996,14,3,88,13,6,62.70000000000001,721.3799999999999,153.87,5.06,36.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580643,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0866601418992101,-0.0444980687830688,-0.1376515534812409,-0.1135547619047618,-0.0889506600228475,16,1103.3,0.32547422680412375,0.42245625692137323,0.5159757412398922,0.5640771253286591,0.5565786136939984,,,737.1999999999999,0.5712857142857143,0.053134501230635595
227,2023,40.0,44.0,2.6015895953757227,physical_harvested_weight,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,64.0,0.3844062499999999,0.746,0.149,0.2048036192574181,0.22975,0.5812499999999999,0.7356666666666666,0.0068495724962985,0.684,24.601999999999997,204.0,0.597,18.0,5,1,44__40,13.717213114754095,36.6,194.49999999999997,2810.98,23.040819672131143,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,1282.8999999999996,14,3,88,13,6,62.70000000000001,721.3799999999999,153.87,5.06,36.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580643,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0515030090399123,0.1310078255078255,-0.1938289659992784,0.1018265625,0.0615095173107121,16,1147.0999999999997,0.23251840942562593,0.29584141546526865,0.3937816711590297,0.6515861524978089,0.7331382079459003,,,1020.4999999999998,0.7335714285714285,0.05604892635501661
228,2023,44.0,43.0,1.5016949152542372,physical_harvested_weight,False,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,55.0,0.3992,0.551,0.231,0.1039780396394966,0.312,0.486,0.534,0.0028495955470126,0.379,21.956,169.0,0.32,6.0,6,1,43__44,13.577868852459018,37.2,186.29999999999995,2808.87,23.023524590163937,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,1271.8,16,2,88,13,6,54.3,716.8600000000001,153.31999999999996,5.25,37.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0442602757541241,0.0370523809523809,-0.1760798678751803,-0.1760798678751803,-0.1283638701691826,16,1171.9,0.3676257142857142,0.479134119702927,0.49548403361344534,0.492192037470726,0.4683199315654405,,,493.1999999999999,0.5255714285714286,0.05772654311980156
229,2023,44.0,43.0,3.443333333333334,physical_harvested_weight,False,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,56.0,0.4022321428571428,0.568,0.154,0.1513570743864875,0.2515,0.5357500000000001,0.5646000000000001,0.0043619211950633,0.455,22.525,167.0,0.4139999999999999,24.0,6,1,43__44,13.577868852459018,37.2,186.29999999999995,2808.87,23.023524590163937,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,1271.8,16,2,88,13,6,54.3,716.8600000000001,153.31999999999996,5.25,37.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0010465887194515,0.0732966666666667,-0.0778219539141414,-0.0778219539141414,-0.0326629510882635,16,1171.9,0.35034571428571426,0.5228829183049367,0.5513277310924369,0.5429907903191262,0.5097168520102652,,,493.1999999999999,0.5608571428571428,0.0857563747325594
230,2023,43.0,40.0,0.9786995515695068,physical_harvested_weight,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,63.0,0.3460317460317459,0.58,0.14,0.1339697867210895,0.2575,0.4825,0.5658333333333333,0.0046412107447513,0.58,21.799999999999997,213.0,0.4399999999999999,14.0,1,2,40__43,14.235245901639344,37.0,156.1,2822.13,23.132213114754094,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,1340.9999999999998,14,2,94,20,6,43.400000000000006,727.7900000000001,161.51999999999998,5.16,37.0,37.9,3.29,23.8,569.96,80.9,2.2,0,24.1,11.86774193548387,27.3,732.59,137.07,2.9,0,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.1079052590765342,-0.010313112073112,-0.2338507308663558,-0.0183835475288599,-0.1212022247392364,16,1238.9,0.2593099730458221,0.28724229074889873,0.36434005468215996,0.5097336734693877,0.5472012371931181,0.5613542857142857,,1238.9,0.5665714285714286,0.031065933131732674
231,2023,40.0,44.0,2.2995063829787235,physical_harvested_weight,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,63.0,0.3749523809523809,0.633,0.166,0.1553632127987718,0.255,0.5225,0.6268333333333334,0.0054882558132597,0.623,23.622,204.0,0.4669999999999999,19.0,7,1,44__40,13.717213114754095,36.6,194.49999999999997,2810.98,23.040819672131143,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,1282.8999999999996,14,3,88,13,6,62.70000000000001,721.3799999999999,153.87,5.06,36.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580643,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0811416198694525,0.054769780393218,-0.2383934088480963,0.054769780393218,-0.0335642984262469,16,1147.0999999999997,0.26230633284241534,0.3375006553079947,0.39467385444743946,0.5518494303242769,0.6219509721048183,,,1086.1,0.6254285714285714,0.04170590798554982
232,2023,40.0,44.0,2.6881993243243243,physical_harvested_weight,False,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,65.0,0.3717384615384615,0.707,0.146,0.1809633432428599,0.243,0.499,0.6956666666666668,0.0061517134069773,0.68,24.163,204.0,0.5609999999999999,16.0,7,1,44__40,13.717213114754095,36.6,194.49999999999997,2810.98,23.040819672131143,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,1282.8999999999996,14,3,88,13,6,62.70000000000001,721.3799999999999,153.87,5.06,36.6,43.6,2.816666666666667,23.6,566.39,77.7,2.18,0,31.4,11.361290322580643,26.9,731.18,131.1,2.79,0,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0695838116234893,0.1038483225108225,-0.2459558986152736,0.1038483225108225,0.0005834921410289,16,1147.0999999999997,0.24730927835051547,0.3072149410222805,0.3693827493261456,0.5839451358457495,0.68877303465765,,,1035.7999999999997,0.6932857142857143,0.05103519668737061
234,2023,44.0,43.0,1.7062857142857142,physical_harvested_weight,False,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,53.0,0.4711320754716981,0.652,0.197,0.1459779044712096,0.408,0.584,0.6404,0.0042347484724424,0.426,24.97,192.0,0.455,28.0,5,1,43__44,13.577868852459018,37.2,186.29999999999995,2808.87,23.023524590163937,5.25,1.82155737704918,47,518.9399999999999,-332.64,1074.4,1271.8,16,2,88,13,6,54.3,716.8600000000001,153.31999999999996,5.25,37.2,45.2,2.3833333333333333,23.6,570.22,74.12,2.08,0,27.0,11.316129032258065,26.3,729.15,128.98,2.6,0,56.9,19.233333333333334,34.2,770.41,158.74,4.3,8,57.2,21.200000000000003,37.2,739.09,157.1,5.25,8,-0.0599792571009131,0.0096140873015873,-0.200284548611111,-0.200284548611111,-0.0788728165435754,16,1093.1,0.4341714285714286,0.552720256298238,0.5914147465437789,0.6227548286062293,0.5338374679213,,,708.2999999999997,0.6344285714285715,0.061835065494127074
195,2024,40.0,44.0,2.7365853658536587,physical_harvested_weight,False,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,58.0,0.4611551724137931,0.801,0.176,0.2424666206479121,0.22325,0.724,0.7998000000000001,0.0069920322926292,0.694,26.747,196.0,0.625,25.0,6,1,44__40,14.626229508196722,33.2,533.5,2572.9399999999996,21.089672131147537,3.5,1.3404918032786888,22,453.21,80.29000000000002,1108.3000000000002,1324.7,8,0,69,11,4,159.70000000000002,670.3199999999998,125.74000000000004,2.61,30.5,66.4,5.426666666666667,20.1,540.35,77.63,1.55,0,107.9,13.703225806451613,27.5,614.96,111.59,2.41,0,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,0.0450155126549028,0.193511274509804,-0.0922002693385046,0.1576848654613359,0.1765101757596978,17,1214.4000000000005,0.2493597883597884,0.3325086734693877,0.6348641494745036,0.7643563962170233,0.7758174077578053,0.7088088044885628,,921.2000000000002,0.7984285714285715,0.07218734910671172
197,2024,40.0,44.0,3.2877551020408164,physical_harvested_weight,False,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,58.0,0.4584137931034483,0.798,0.144,0.2460667161061559,0.22775,0.7315,0.7958000000000001,0.0071056333018817,0.721,26.588,201.0,0.654,25.0,6,1,44__40,14.9672131147541,32.5,409.30000000000007,2595.14,21.271639344262297,3.24,1.35,24,466.73,-57.42999999999995,1142.4,1362.0,8,0,72,6,4,151.60000000000002,674.22,128.29999999999998,2.62,30.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064516,27.2,622.74,116.16,2.41,0,110.9,19.01,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,0.0106852503339358,0.1549492657669129,-0.1777103163176693,0.1549492657669129,0.1255218751243395,17,1251.2000000000003,0.24080272108843537,0.30205047619047626,0.5502902137232846,0.736353601953602,0.7933536635284486,0.742642857142857,,989.9000000000002,0.7944285714285714,0.06707455245864488
207,2024,40.0,44.0,3.107023712920386,physical_harvested_weight,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,55.0,0.4803454545454544,0.818,0.123,0.2590055259629393,0.2175,0.7404999999999999,0.8138,0.0073046569815369,0.711,26.418999999999993,195.0,0.695,26.0,6,1,44__40,14.626229508196722,33.2,533.5,2572.9399999999996,21.089672131147537,3.5,1.3404918032786888,22,453.21,80.29000000000002,1108.3000000000002,1324.7,8,0,69,11,4,159.70000000000002,670.3199999999998,125.74000000000004,2.61,30.5,66.4,5.426666666666667,20.1,540.35,77.63,1.55,0,107.9,13.703225806451613,27.5,614.96,111.59,2.41,0,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,0.0619026391945397,0.1842633626177743,-0.0620605805652681,0.1795891711229946,0.1705449006678234,17,1214.4000000000005,0.2297857142857143,0.39640357142857136,0.6961619307123393,0.7886834245893478,0.7856679280983918,0.7215407854984894,,938.7000000000002,0.8105714285714286,0.07190988465370779
208,2024,40.0,43.0,2.360615384615385,physical_harvested_weight,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,56.0,0.5170357142857143,0.765,0.17,0.1943622321746649,0.331,0.6890000000000001,0.7616,0.0056825839866038,0.682,28.954,197.0,0.595,31.0,3,1,43__40,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,21.36819672131147,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,1255.7,5,0,71,6,3,198.2,676.53,126.08,2.62,29.4,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.0647316343673709,0.1394251443001442,0.0048096153846154,0.0443522472625413,0.0741804878504614,17,1145.7,0.3975490533562822,0.5615454207690878,0.6271605562579013,0.7193965014577259,0.7411030612244897,,,880.6,0.7592857142857142,0.06640438721983785
209,2024,44.0,44.0,4.5289739764627885,physical_harvested_weight,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,56.0,0.6001785714285715,0.792,0.246,0.1721257956868067,0.4375,0.77175,0.791,0.000510373748405,0.352,33.61,163.0,0.546,36.0,3,1,44__44,14.9672131147541,32.5,409.30000000000007,2595.14,21.271639344262297,3.24,1.35,24,466.73,-57.42999999999995,1142.4,1362.0,8,0,72,6,4,151.60000000000002,674.22,128.29999999999998,2.62,30.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064516,27.2,622.74,116.16,2.41,0,110.9,19.01,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,0.1989366188305159,0.5129019638347764,-0.257649533146592,-0.2456882098293862,-0.1772257790239549,17,1251.2000000000003,0.6925079365079365,0.7780228571428571,0.777607424071991,0.6667931623931624,0.4899979533360624,0.3766936507936509,,532.9,0.7898571428571428,0.09373462358536985
210,2024,44.0,24.0,5.519493927125506,physical_harvested_weight,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,60.0,0.6008666666666668,0.806,0.274,0.1709949771841916,0.4365,0.77725,0.8008333333333333,-0.0002039435015239,0.369,36.05200000000001,173.0,0.532,35.0,3,2,24__44,14.9672131147541,32.5,409.30000000000007,2595.14,21.271639344262297,3.24,1.35,24,466.73,-57.42999999999995,1142.4,1362.0,8,0,72,6,4,151.60000000000002,674.22,128.29999999999998,2.62,30.5,62.8,6.046666666666667,20.5,544.65,80.48,1.55,0,81.3,14.029032258064516,27.2,622.74,116.16,2.41,0,110.9,19.01,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,0.1665882529581077,0.4585483089826839,-0.2577167833800187,-0.2577167833800187,-0.2030053566939596,17,1251.2000000000003,0.7025374149659864,0.7838580952380952,0.7950179977502814,0.6602526251526252,0.452970528039296,0.39928733306353714,,595.8000000000001,0.7952857142857145,0.08070635598389657
212,2024,40.0,43.0,1.900882352941176,physical_harvested_weight,False,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,55.0,0.4978545454545454,0.776,0.162,0.2204955095961505,0.283,0.7035,0.7734,0.0065482070842269,0.669,27.382,195.0,0.614,28.0,3,1,43__40,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,21.36819672131147,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,1255.7,5,0,71,6,3,198.2,676.53,126.08,2.62,29.4,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.0814581392926623,0.1491002304884658,-0.0180929487179487,0.0681829725829725,0.1204403647545848,17,1145.7,0.3253540372670807,0.5467349061861416,0.6834273072060683,0.7505903790087464,0.7540842615012108,,,880.6,0.7725714285714285,0.06832966244941861
215,2024,44.0,3.0,4.476708860759494,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,50.0,0.57068,0.747,0.228,0.1544699893183138,0.4895,0.7195,0.743,0.0017023444969217,0.402,28.534,172.0,0.519,36.0,3,2,3__44,14.549180327868852,34.0,566.6000000000001,2559.7499999999995,20.981557377049175,3.82,1.3684426229508198,25,448.45,118.15000000000016,1103.8,1317.2,9,0,69,11,4,198.09999999999997,665.5999999999999,124.39,2.77,30.6,70.4,5.266666666666667,20.6,539.09,77.18,1.6,0,114.9,13.625806451612904,27.8,611.66,109.87,2.51,0,179.7,18.716666666666665,34.0,720.31,132.49,3.82,7,201.6,20.42258064516129,30.6,688.69,128.91,2.77,2,0.1147903933370578,0.3839441716269841,-0.1523019374416434,-0.1309358246328834,-0.0957443272705352,17,1209.8,0.6498697478991597,0.7371595612066816,0.7284285714285712,0.6486753926701571,0.5439801387891839,0.45143889845094665,,541.4999999999998,0.7415714285714285,0.09090113618006573
216,2024,44.0,3.0,5.342162162162162,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,50.0,0.5983200000000001,0.781,0.218,0.1784221331561754,0.4885,0.75475,0.7792000000000001,0.0027610490742491,0.468,29.916000000000004,165.0,0.5630000000000001,36.0,3,2,3__44,14.549180327868852,34.0,566.6000000000001,2559.7499999999995,20.981557377049175,3.82,1.3684426229508198,25,447.6,119.00000000000016,1103.8,1317.2,9,0,69,11,4,198.09999999999997,665.5999999999999,124.14,2.77,30.6,70.4,5.266666666666667,20.6,539.09,77.0,1.6,0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,0,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,0.092180822068669,0.3210906452922077,-0.1655378968253967,-0.1655378968253967,-0.0894719868281908,17,1209.8,0.6478319327731092,0.7669272821041774,0.7588571428571427,0.7203373223635005,0.589871100771915,0.49614285714285716,,463.09999999999985,0.7781428571428571,0.11778922095153856
217,2024,40.0,3.0,2.9758823529411766,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,59.0,0.4726779661016949,0.796,0.163,0.2300032748976846,0.2725,0.719,0.7936,0.0068639090900806,0.687,27.888,200.0,0.633,26.0,3,2,3__40,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,21.36819672131147,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,1255.7,5,0,71,6,3,198.2,676.53,126.08,2.62,29.4,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.0565751808210524,0.1717066844919786,-0.0712092577561327,0.0852270350564468,0.1278941690859522,17,1145.7,0.2953975155279503,0.40625136884021895,0.6707067003792667,0.7686727405247813,0.7699479591836734,,,863.5,0.7927142857142858,0.07144600153384928
218,2024,43.0,3.0,4.027153846153846,physical_harvested_weight,False,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,54.0,0.5576851851851852,0.787,0.193,0.2121925945642983,0.3885,0.74975,0.784,0.0059483947056836,0.708,30.115,197.0,0.5940000000000001,30.0,3,2,3__43,14.022131147540984,31.1,482.69999999999993,2606.9199999999996,21.36819672131147,3.05,1.2822131147540985,16,456.36,26.33999999999992,1039.3,1255.7,5,0,71,6,3,198.2,676.53,126.08,2.62,29.4,79.8,5.213333333333334,19.7,546.82,77.95,1.52,0,83.1,12.948387096774193,26.3,627.31,112.97,2.29,0,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,0.119827531269048,0.236953373015873,-0.0983877254689755,0.1199540807231982,0.1445532567979661,17,1145.7,0.40916356107660456,0.5461383665450462,0.7484766118836915,0.7741086005830904,0.7623795918367346,,,880.6,0.7788571428571428,0.0646246307773737
