field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,target_yield_t_ha,target_source,unit_fix_applied,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow
219,2022,43.0,40.0,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,61.0,0.4153606557377049,0.734,0.134,0.2254951588144418,0.192,0.656,0.007038238989189,0.636,25.337,191.0,0.6,26.0,1,2,40__43,15.932786885245902,32.8,228.0,2773.68,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,13,90,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.011060293222802,0.1259049206349205,-0.1057629228179227,0.0085365536315535,0.0593998353401448,15,2.827547619047619,physical_harvested_weight,False,2022-05-21,2022-09-09,1,72.0,141.0,5.0,1065.1999999999998,182.8,367.29999999999995,-184.49999999999994,1716.7400000000002,3.78,41.0,13.0,50.0,7.0,40.0,0.5362928571428571,0.7241428571428571,0.622,50.0,0.6087142857142858,0.7126190476190476,0.6813571428571428,,,,742.7,0.2758924088463837,0.5741750503018108,0.6852307943772475,0.7019192037470726,0.6360408163265306,,0.06950443728893425
220,2022,43.0,40.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,55.0,0.4947818181818182,0.777,0.199,0.2140569755002872,0.284,0.7115,0.006988281327077,0.68,27.213,193.0,0.5780000000000001,27.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0223519918089366,0.1154040476190474,-0.0653528679653679,0.0378111111111112,0.0731501152315182,15,3.4832,physical_harvested_weight,False,2022-05-20,2022-09-01,1,73.0,140.0,5.0,992.9000000000001,132.9,359.40000000000003,-226.50000000000003,1745.6400000000003,3.52,33.0,5.0,50.0,9.0,36.0,0.6215039682539683,0.7532857142857142,0.6574285714285715,51.0,0.7072857142857142,0.744,0.7149642857142857,,,,695.0999999999999,0.45426839826839827,0.7095442176870748,0.736240286909743,0.7201711335136464,,,0.062235208181154134
222,2022,43.0,40.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,57.0,0.4807017543859649,0.771,0.173,0.2244922508655399,0.24,0.699,0.0073893416858015,0.695,27.4,192.0,0.5980000000000001,28.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0492593588422159,0.1883400913900914,-0.0506253968253968,0.1025644684944684,0.113311030403459,15,3.2700483870967743,physical_harvested_weight,False,2022-05-16,2022-08-31,1,77.0,136.0,5.0,1041.0,140.50000000000003,378.1700000000001,-237.67000000000004,1842.9400000000003,3.52,34.0,5.0,53.0,9.0,41.0,0.5856655052264809,0.7547142857142858,0.6157142857142858,52.0,0.5684285714285714,0.7420000000000001,0.7223214285714286,,,,704.0,0.38552217553688145,0.6107142857142857,0.7414907775768536,0.7264922077922078,,,0.07067426559946362
223,2022,43.0,40.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,57.0,0.4455789473684211,0.734,0.182,0.2118301162565841,0.227,0.653,0.0068739420698145,0.634,25.398,191.0,0.552,26.0,1,2,40__43,14.750819672131149,31.7,175.4,2779.01,3.52,1.734672131147541,39,537.93,-362.53,1115.1,5,92,22,2,21.6,591.54,90.71,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,56.4,18.793548387096777,30.9,747.6800000000001,151.12,3.35,1,0.0101996036118342,0.120331507936508,-0.0873998556998557,0.0329257671957671,0.0528765493624541,15,3.2311428571428573,physical_harvested_weight,False,2022-05-18,2022-09-01,1,75.0,138.0,5.0,1018.8000000000001,140.50000000000003,368.8900000000001,-228.39000000000007,1792.2100000000005,3.52,34.0,5.0,51.0,9.0,39.0,0.5546959706959707,0.7088571428571429,0.577,54.0,0.6187142857142858,0.6872857142857143,0.6747142857142856,,,,737.1999999999999,0.3589983660130719,0.645948051948052,0.6836911392405063,0.6798436193754609,,,0.0629938369152971
224,2022,43.0,40.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,59.0,0.4709152542372881,0.72,0.147,0.2071515688552048,0.254,0.681,0.006276179389898,0.589,27.784,176.0,0.573,31.0,1,2,40__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0364141691850158,0.132884126984127,-0.0569440211640212,-0.0569440211640212,0.0084492256335878,15,3.079423076923077,physical_harvested_weight,False,2022-05-13,2022-08-25,1,80.0,133.0,5.0,1122.0,224.5,378.62,-154.12,1883.4699999999998,4.0,44.0,10.0,51.0,7.0,42.0,0.5684353741496598,0.7048571428571427,0.6048571428571429,41.0,0.6252857142857142,0.7034761904761905,0.6922857142857143,0.6374285714285713,,,551.0,0.41510837438423637,0.6295631981187536,0.7040169029443838,0.6948863515666489,0.6702483279025897,,0.07913631084362788
226,2022,43.0,40.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,59.0,0.4962542372881355,0.744,0.173,0.207939006150014,0.2764999999999999,0.715,0.006268143495921,0.541,29.278999999999996,184.0,0.571,33.0,1,2,40__43,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.023192722833748,0.1430718734968734,-0.0590883116883116,-0.0543376984126983,0.0436370220459231,15,1.6934999999999998,physical_harvested_weight,False,2022-05-13,2022-08-25,1,80.0,133.0,5.0,1141.9,187.8,390.71000000000004,-202.91000000000003,1893.18,3.97,45.0,11.0,54.0,9.0,43.0,0.590468438538206,0.7379999999999999,0.558,55.0,0.6262857142857143,0.7338571428571428,0.7145714285714285,0.6134285714285715,,,778.4999999999999,0.4134543325526931,0.6285900494617399,0.7314999999999999,0.737629948364888,0.6720420168067227,,0.05933149705948037
227,2022,44.0,44.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,66.0,0.4558030303030302,0.695,0.116,0.16470968212208,0.2847499999999999,0.60375,0.0040263486251034,0.427,30.083,177.0,0.579,30.0,4,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.0379577077429945,0.1927242063492064,-0.1874487956487955,-0.1569337566137565,-0.0969305181723038,15,2.217514450867052,physical_harvested_weight,False,2021-08-29,2022-08-15,1,337.0,241.0,5.0,1548.8999999999992,631.6,754.9699999999999,-123.36999999999989,4442.870000000001,3.97,62.0,14.0,232.0,17.0,91.0,0.4124631083202511,0.679,0.42771428571428577,303.0,0.33714285714285713,0.3530571428571429,0.29661607142857144,0.27669608735213835,0.27441674249317566,0.26985805277525027,1058.2999999999993,0.2856218872870249,0.29338461538461563,0.4700608899297426,0.5716937689969609,0.674744838976053,0.6120808950086056,0.042999425397433476
228,2022,43.0,44.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,59.0,0.4557966101694915,0.712,0.191,0.1985923155238369,0.2329999999999999,0.6665000000000001,0.0053694383949138,0.417,26.892,188.0,0.5209999999999999,27.0,5,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0230325148857957,0.1565840043290043,-0.1697101924001924,-0.1697101924001924,-0.0110337914183322,15,4.564745762711865,physical_harvested_weight,False,2022-05-03,2022-08-16,1,90.0,123.0,5.0,1185.4999999999998,225.20000000000002,421.8299999999999,-196.6299999999999,2129.7400000000002,4.0,46.0,10.0,61.0,12.0,51.0,0.4957310924369748,0.7067142857142857,0.4287142857142857,59.0,0.5038809523809524,0.6442857142857142,0.7053571428571428,0.5708285714285715,,,743.6999999999999,0.37041525728679386,0.5814244897959184,0.6855345982142858,0.6999149159663866,0.5600481907048533,,0.06913463059642462
229,2022,43.0,44.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,57.0,0.3994912280701754,0.648,0.024,0.2044734892786595,0.204,0.589,0.0057755408907432,0.455,22.771,174.0,0.624,22.0,5,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,0.0148828769911977,0.1391126334776334,-0.0993496031746031,-0.0787934175084175,0.0076682320410126,15,2.841666666666667,physical_harvested_weight,False,2022-05-03,2022-08-16,1,90.0,123.0,5.0,1185.4999999999998,225.20000000000002,421.8299999999999,-196.6299999999999,2129.7400000000002,4.0,46.0,10.0,61.0,12.0,49.0,0.4541253644314869,0.6262857142857143,0.46742857142857147,57.0,0.46969047619047616,0.587952380952381,0.6240714285714286,0.5609142857142858,,,717.8999999999999,0.4107984886649874,0.5184734693877552,0.6217462797619048,0.6233714985994397,0.5527574511819116,,0.06313996852702151
230,2022,40.0,44.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,64.0,0.4595625,0.75,0.085,0.2216028172062575,0.23675,0.69,0.0071328291611908,0.693,29.412000000000003,188.0,0.665,28.0,4,1,44__40,15.932786885245902,32.8,228.0,2773.68,3.78,1.9048360655737704,54,557.77,-329.77,1240.6999999999998,13,90,12,3,25.0,589.41,94.12,25.6,16.983870967741936,30.8,725.76,154.23,3.51,102.8,19.39,32.8,713.33,152.74,3.76,9,74.60000000000001,19.98064516129032,32.5,745.1800000000001,156.68,3.78,2,0.0131685571779823,0.1073962018140589,-0.1114490442890442,0.1029538455988456,0.0764767346309152,15,3.257219730941704,physical_harvested_weight,False,2022-05-13,2022-09-27,1,80.0,133.0,5.0,1169.8999999999999,200.10000000000002,406.18,-206.07999999999998,1904.6399999999999,3.78,46.0,13.0,55.0,7.0,49.0,0.5409096209912536,0.7478571428571429,0.6885714285714285,59.0,0.4195714285714286,0.6987142857142857,0.7467142857142858,0.695857142857143,,,864.7,0.30050579150579143,0.4114008746355685,0.6653179466772781,0.7452098926130817,0.7325996360327571,,0.06072433663897079
231,2022,44.0,44.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,63.0,0.446031746031746,0.635,0.181,0.1335754906058823,0.3055,0.5575000000000001,0.0033885615641535,0.451,28.1,176.0,0.454,25.0,6,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.010793592803434,0.1604357142857143,-0.1874177705627706,-0.1129432371332372,-0.1191397430999335,15,1.5712340425531914,physical_harvested_weight,False,2021-08-27,2022-08-15,1,339.0,239.0,5.0,1576.5999999999992,631.5999999999999,763.5,-131.9000000000001,4486.610000000001,3.97,64.0,14.0,234.0,17.0,91.0,0.3859811616954474,0.622,0.44,303.0,0.2532142857142857,0.27017142857142856,0.2707904761904762,0.25114285714285717,0.2501799276672695,0.24825406871609407,1053.0999999999992,0.23354073199527745,0.25460884353741514,0.45704761904761904,0.5095238095238097,0.6171610239471511,0.582301130524152,0.037041621963632386
232,2022,44.0,44.0,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,62.0,0.4016129032258064,0.595,0.166,0.1208698786937517,0.301,0.485,0.0030129937557736,0.4,24.9,184.0,0.4289999999999999,15.0,6,1,44__44,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,-0.0336986598506673,0.1069113662131519,-0.2299574847374848,-0.1742353246753247,-0.1754656506013438,15,1.847837837837838,physical_harvested_weight,False,2021-08-31,2022-08-13,1,335.0,243.0,5.0,1519.499999999999,631.4,746.3599999999999,-114.95999999999992,4403.639999999999,3.97,60.0,14.0,230.0,17.0,87.0,0.36790640394088675,0.5728571428571428,0.3974285714285715,299.0,0.3094935064935065,0.34471428571428575,0.3366190476190476,0.3011537070524412,0.2990515370705244,0.2948471971066908,995.9999999999992,0.2730827526132404,0.3045905743740796,0.40054913294797717,0.47817721518987366,0.5727702996092053,0.5336470588235285,0.03739313078720826
233,2022,46.0,44.0,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,,,,,,,,,,,,,,3,1,44__46,15.449180327868852,32.9,226.5,2762.63,3.97,1.8990983606557377,51,533.87,-307.37,1189.9999999999998,11,90,12,2,36.2,590.8,89.34,18.0,16.412903225806453,30.6,725.39,145.58,3.39,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,84.8,19.82903225806452,32.9,737.35,153.19,3.97,2,0.0130980834516613,0.1457093915343914,-0.1370667989417989,-0.1370667989417989,0.018010523648106,15,4.4169230769230765,physical_harvested_weight,False,2022-05-10,2022-08-17,1,83.0,130.0,5.0,1165.5,187.79999999999998,404.6000000000001,-216.8000000000001,1967.56,3.97,46.0,11.0,57.0,9.0,42.0,0.5413775510204082,0.7215714285714286,0.4468571428571429,55.0,0.5328571428571428,0.7065,0.7167619047619048,0.5818571428571427,,,760.3999999999999,0.43197742200328404,0.5791793313069908,0.7058720066061107,0.7187225077081193,0.6034342857142856,,0.056680315438277236
234,2022,43.0,44.0,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,59.0,0.5020169491525424,0.7,0.13,0.1814366856486496,0.324,0.6705000000000001,0.0054427410307854,0.517,29.619,177.0,0.57,34.0,4,1,44__43,15.168032786885249,32.9,254.4,2752.61,4.0,1.8533606557377047,48,517.59,-263.19000000000005,1158.7,10,89,12,2,26.5,591.52,86.63,20.8,16.1,30.4,723.91,142.2,3.28,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,84.39999999999999,19.64516129032258,32.9,730.81,148.66,4.0,2,-0.0004557883957581,0.0910893990929706,-0.1030633503401361,-0.1030633503401361,-0.0084778508519069,15,3.975428571428571,physical_harvested_weight,False,2022-05-05,2022-08-17,1,88.0,125.0,5.0,1170.9999999999998,225.2,413.29999999999995,-188.09999999999997,2086.1099999999997,4.0,46.0,10.0,59.0,10.0,51.0,0.5464817927170869,0.6938571428571427,0.507,55.0,0.5820357142857142,0.6605714285714287,0.6881428571428572,0.6405714285714286,,,703.3999999999999,0.47990250105977117,0.6224441154700222,0.6885714285714285,0.6855546218487396,0.6357291005291005,,0.06261022927689593
195,2023,44.0,44.0,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,64.0,0.364328125,0.474,0.171,0.1074294906391367,0.27775,0.455,0.003411161215727,0.44,23.317,195.0,0.3029999999999999,0.0,5,1,44__44,13.717213114754095,36.6,194.49999999999997,2810.98,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,14,88,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0605663337230712,0.0285188552188551,-0.1574630456349205,-0.1112639497655123,-0.1405162157158684,16,0.8904065040650406,physical_harvested_weight,False,2022-08-29,2023-08-09,1,337.0,241.0,5.0,1562.4999999999998,616.3999999999999,790.3,-173.9000000000001,4612.84,5.06,68.0,17.0,224.0,19.0,105.0,0.29239727891156464,0.4695714285714286,0.4517142857142857,318.0,0.17842857142857144,0.182,0.17906122448979592,0.17555790363482668,0.1755325443786982,0.17548182586644123,1252.1,0.19253685583822572,0.1778134920634921,0.32787684729064065,0.41534085213032595,0.44034146341463426,0.46777633654688866,0.032640843815700385
197,2023,44.0,44.0,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,65.0,0.347,0.493,0.166,0.1056056525293691,0.264,0.444,0.0035786619383724,0.455,22.555,196.0,0.3269999999999999,0.0,5,1,44__44,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.1061877175840652,0.0172290259740259,-0.2589274680180929,-0.1386270044191919,-0.2008325460708273,16,1.0820991253644316,physical_harvested_weight,False,2022-08-27,2023-08-20,1,339.0,239.0,5.0,1660.9000000000005,570.6,833.3199999999999,-262.7199999999999,4649.65,5.16,70.0,17.0,234.0,20.0,110.0,0.28075194805194803,0.4817142857142857,0.46614285714285714,326.0,0.17900000000000002,0.17567857142857143,0.1867142857142857,0.1775004226542688,0.17732290786136937,0.17696787827557056,1457.5000000000005,0.19541386554621848,0.17563146997929607,0.23283673469387753,0.3345822704081632,0.40464710042432817,0.45077994676131306,0.01850752764753595
207,2023,44.0,44.0,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,63.0,0.3438253968253969,0.475,0.165,0.104032738998705,0.2475,0.4345,0.0034318138822238,0.475,21.661000000000005,207.0,0.3099999999999999,0.0,5,1,44__44,13.717213114754095,36.6,194.49999999999997,2810.98,5.06,1.8557377049180328,49,530.6100000000001,-336.1100000000001,1084.0999999999997,14,88,13,6,43.6,566.39,77.7,31.4,11.361290322580643,26.9,731.18,131.1,2.79,54.0,19.486666666666668,35.2,770.04,164.27,4.68,8,65.5,21.038709677419355,36.6,743.37,157.54,5.06,6,-0.0796573156484079,0.0275188407888407,-0.2599223958333333,-0.0842982142857142,-0.1852073597052457,16,1.068974844468488,physical_harvested_weight,False,2022-08-30,2023-08-18,1,336.0,242.0,5.0,1551.7999999999997,616.4000000000001,785.9,-169.4999999999999,4591.0599999999995,5.06,67.0,17.0,223.0,19.0,103.0,0.2787919556171983,0.47914285714285715,0.47914285714285715,333.0,0.17235714285714288,0.16835714285714287,0.1702142857142857,0.16869907016060864,0.16867371090448016,0.16862299239222317,1516.8999999999999,0.1870300751879699,0.17645185185185186,0.31399852724595,0.4128766917293234,0.3911428571428571,0.42191954425942163,0.017797785248922067
208,2023,43.0,43.0,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,62.0,0.4086451612903225,0.592,0.045,0.1416320877592309,0.354,0.557,0.0048051426238453,0.57,25.335999999999995,186.0,0.5469999999999999,21.0,2,1,43__43,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0610507536396024,0.0616979365079365,-0.1407262471655328,-0.0761208378427129,-0.0923128000063661,16,2.018076923076923,physical_harvested_weight,False,2023-05-25,2023-09-20,1,68.0,145.0,5.0,963.5000000000002,92.09999999999998,369.08000000000004,-276.9800000000001,1699.9299999999998,5.01,38.0,12.0,51.0,11.0,45.0,0.4710603174603175,0.5714285714285714,0.5678571428571428,41.0,0.48942857142857144,0.571047619047619,0.5602142857142858,,,,533.5999999999999,0.40357350901525657,0.4862457757296467,0.5709519023689877,0.5590449101796408,,,0.0415326756417943
209,2023,44.0,43.0,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,66.0,0.3476666666666667,0.547,0.178,0.1111008732657131,0.262,0.4347499999999999,0.0035821105791018,0.442,22.946,192.0,0.369,9.0,2,1,43__44,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0736393616015394,0.0254793915343915,-0.2357697056415805,-0.1997970238095237,-0.1788410165680673,16,1.4882148184982598,physical_harvested_weight,False,2022-09-08,2023-09-03,1,327.0,251.0,5.0,1477.0000000000002,570.3,773.5,-203.20000000000005,4404.989999999999,5.16,59.0,14.0,222.0,20.0,100.0,0.2866628571428571,0.5248571428571429,0.439,299.0,0.1685714285714286,0.15752380952380954,0.16904591836734692,0.16927551020408163,0.1695051020408163,0.1699642857142857,1017.1000000000003,0.16522660098522168,0.23716043956043953,0.3453156462585033,0.3825652173913044,0.5209774436090223,0.4836294219988402,0.03184795539566282
210,2023,24.0,43.0,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,66.0,0.4063484848484848,0.669,0.16,0.1591186418829485,0.2745,0.5467500000000001,0.0052950617827092,0.486,26.819,186.0,0.509,20.0,2,1,43__24,14.235245901639344,37.0,156.1,2822.13,5.16,1.9070491803278689,50,556.4300000000001,-400.33,1139.1,14,94,20,6,37.9,569.96,80.9,24.1,11.86774193548387,27.3,732.59,137.07,2.9,40.2,20.046666666666667,34.9,769.79,173.3,4.68,8,53.9,21.570967741935487,37.0,749.79,165.16,5.16,6,-0.0472614816034087,0.021435141941392,-0.1528246617965367,-0.1528246617965367,-0.0498923296780833,16,1.7267206477732793,physical_harvested_weight,False,2023-05-10,2023-08-05,1,83.0,130.0,5.0,1145.0,116.60000000000001,440.78,-324.17999999999995,2036.3499999999997,5.16,46.0,14.0,65.0,20.0,53.0,0.45343126684636115,0.6437142857142858,0.5037142857142858,63.0,0.3981428571428572,0.5345714285714286,0.6430476190476191,0.5517857142857143,,,801.7000000000002,0.33782798833819244,0.40389377289377293,0.5763061224489797,0.6436526468455404,0.571935309973046,,0.052252024291497966
212,2023,43.0,43.0,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,60.0,0.3614833333333333,0.603,0.131,0.1516671236256852,0.2405,0.52325,0.0053381075049243,0.589,21.689,212.0,0.472,18.0,2,1,43__43,13.404098360655736,36.2,158.1,2830.5299999999997,5.01,1.8172131147540984,46,550.18,-392.0799999999999,1059.4,12,95,13,6,41.5,571.1,77.82,34.2,11.1,26.6,732.41,136.25,2.82,30.3,19.05666666666667,33.5,773.73,170.32,4.26,7,52.1,20.961290322580645,36.2,753.29,165.79,5.01,5,-0.0736646478135408,-0.0023296378968253,-0.1765563686313686,-0.0023296378968253,-0.0583142781292781,16,2.9445588235294116,physical_harvested_weight,False,2023-06-14,2023-09-17,1,48.0,165.0,5.0,703.1000000000003,79.9,254.86,-174.96,1175.6100000000001,5.01,28.0,6.0,34.0,11.0,27.0,0.49724867724867716,0.5935714285714286,0.5935714285714286,47.0,0.5864285714285714,0.5879642857142857,,,,,703.1000000000003,0.4879722410291131,0.5864285714285714,0.5888059098639454,,,,0.03571428571428572
215,2023,3.0,43.0,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,54.0,0.4349259259259259,0.604,0.189,0.1416472995718397,0.3325,0.5794999999999999,0.0050509451368789,0.567,23.486,192.0,0.415,20.0,2,1,43__3,13.577868852459018,37.2,186.29999999999995,2808.87,5.25,1.82155737704918,47,519.62,-333.32000000000005,1074.4,16,88,13,6,45.2,570.22,74.26,27.0,11.316129032258065,26.3,729.15,129.18,2.6,56.9,19.233333333333334,34.2,770.41,158.9,4.3,8,57.2,21.200000000000003,37.2,739.09,157.28,5.25,8,-0.0429983173969511,-0.0050231488997113,-0.0784638933982684,-0.0590296875,-0.0560259630762755,16,2.2745063291139243,physical_harvested_weight,False,2023-05-07,2023-08-22,1,86.0,127.0,5.0,1124.4,139.5,425.91999999999996,-286.41999999999996,2100.9500000000003,5.25,46.0,16.0,63.0,13.0,46.0,0.46715217391304337,0.5897142857142857,0.5638571428571428,66.0,0.431,0.5059523809523809,0.5885714285714285,0.5872857142857143,,,791.6999999999998,0.37020408163265306,0.47254774502393554,0.5561389285714287,0.5896606334841629,0.5814975649350649,,0.04735757155626905
