field_id,year,yield_t_ha,harvested_weight_t,completed_area_ha,completed_date,humidity,protein_content,oil_content,operation_id,crop_id,variety,till_type,sowing_date,harvesting_date,standard_name,field_name,field_tillable_area,field_calculated_area,lat,long,cropwise_t_ha,target_yield_t_ha,target_source,prev_crop_id,prev_standard_name,rotation_pair,years_since_sunflower,years_since_wheat,asof_tag,sowing_known_asof,sowing_doy,days_after_sowing_asof,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_last_value_asof,ndvi_last_doy_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_slope_asof,ndvi_integral_asof,ndvi_last30d_mean_asof,ndvi_above_05_days_asof,cw_temp_n_obs_asof,cw_temp_mean_asof,cw_temp_max_asof,cw_temp_min_asof,cw_temp_std_asof,cw_temp_p25_asof,cw_temp_p75_asof,cw_temp_last_value_asof,cw_temp_last_doy_asof,cw_temp_peak_doy_asof,cw_temp_amplitude_asof,cw_temp_slope_asof,cw_temp_integral_asof,cw_temp_last30d_mean_asof,cw_sm_n_obs_asof,cw_sm_mean_asof,cw_sm_max_asof,cw_sm_min_asof,cw_sm_std_asof,cw_sm_p25_asof,cw_sm_p75_asof,cw_sm_last_value_asof,cw_sm_last_doy_asof,cw_sm_peak_doy_asof,cw_sm_amplitude_asof,cw_sm_slope_asof,cw_sm_integral_asof,cw_sm_last30d_mean_asof,gdd_to_asof,heat_days_ge30_to_asof,cold_days_le0_to_asof,field_soil_pH,field_soil_OM,field_soil_N,field_soil_P,field_soil_K,field_soil_Mg,field_soil_S,field_soil_Zn,s2_ndvi_mean,s2_ndre_mean,s2_evi_mean,s2_gcvi_mean,s2_cloud_cover,s2_pixels_10m,s2_pixels_20m,s2_ndre_minus_ndvi,s2_evi_minus_ndvi
403,2021,3.3825581395348836,290.9,86.0,2021-09-11,0.0,0.0,0.0,7148,43.0,Дарья,,2021-05-20,2021-09-11,wheat_spring,МТФ ,85.0,85.22195,50.31911134404844,82.61673097743241,3.4231000000000003,3.3825581395348836,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,140.0,73.0,53,0.467,0.75,0.195,0.2146243756927656,0.265,0.706,0.685,213.0,194.0,0.5549999999999999,0.0068469475835941,50.39949999999999,0.7239333333333334,25,111,13.285135135135135,42.35,-31.7,20.15224217354928,-3.3,29.174999999999997,29.15,213.0,152.0,74.05,0.2908943884413928,2081.825,26.699999999999996,213,0.4262089201877935,0.955,0.0,0.2915916251127992,0.096,0.6615,0.592,213.0,193.0,0.955,0.0040827362340149,90.42924999999998,0.6962580645161291,1919.45,25,34,4.3,4.533,17.967,54.233,317.0,397.0,14.7,2.853,0.8040918707847595,0.5845866203308105,0.6220267415046692,4.746258735656738,0.078975,8522.0,2126.0,-0.21950525045394897,-0.18206512928009033
403,2022,3.9586046511627906,340.44,86.0,2022-08-05,0.0,0.0,0.0,9427,24.0,Астронавт,,2022-05-01,2022-08-05,pea,МТФ ,85.0,85.22195,50.31911134404844,82.61673097743241,2.8777,3.9586046511627906,v26_harvest_op,43.0,wheat_spring,wheat_spring->pea,,1.0,08_01,1,121.0,92.0,56,0.459375,0.76,0.178,0.2081395962277652,0.2365,0.69175,0.457,209.0,191.0,0.5820000000000001,0.0063878323981853,45.71499999999999,0.6508571428571429,23,133,10.959774436090228,38.95,-23.3,20.312488712451803,-9.6,28.4,31.55,209.0,141.0,62.25,0.2970667152438824,1877.2249999999992,26.313043478260862,212,0.4465188679245283,0.881,0.0,0.2775072149710391,0.131375,0.663,0.5914999999999999,213.0,112.0,0.881,0.0035991294703835,94.527,0.6718064516129033,1785.25,22,52,4.3,4.533,17.967,54.233,317.0,397.0,14.7,2.853,0.3693603873252868,0.2393168956041336,0.4002870619297027,1.2517145872116089,0.000159,8522.0,2126.0,-0.1300434917211532,0.030926674604415894
403,2023,2.048604651162791,176.18,86.0,2023-08-10,0.0,0.0,0.0,16395,44.0,Еланчик,,2022-08-25,2023-08-10,wheat_winter,МТФ ,85.0,85.22195,50.31911134404844,82.61673097743241,2.3064,2.048604651162791,v26_harvest_op,24.0,pea,pea->wheat_winter,,2.0,08_01,1,237.0,341.0,56,0.3718571428571428,0.487,0.187,0.0945947047316355,0.3045,0.45225,0.381,213.0,186.0,0.3,0.0027646869575626,35.954499999999996,0.4322666666666667,0,121,15.460743801652892,43.35,-31.45,21.010009624115757,-2.1,33.65,29.9,213.0,195.0,74.8,0.335517428134103,2231.8999999999996,33.121428571428574,213,0.4594272300469485,0.8405,0.0385,0.2208765946329456,0.2784999999999999,0.626,0.643,213.0,105.0,0.802,0.0024655021470739,97.47925,0.5870483870967742,2301.45,52,35,4.3,4.533,17.967,54.233,317.0,397.0,14.7,2.853,0.2754391729831695,0.2134425789117813,0.2950655519962311,0.8422505855560303,0.001354,8522.0,2126.0,-0.06199659407138819,0.01962637901306158
403,2024,3.8331764705882354,325.82,85.0,2024-09-28,0.0,0.0,0.0,31116,40.0,Неома,,2024-05-03,2024-09-28,sunflower,МТФ ,85.0,85.22195,50.31911134404844,82.61673097743241,3.3040999999999996,3.8331764705882354,v26_harvest_op,44.0,wheat_winter,wheat_winter->sunflower,,1.0,08_01,1,124.0,90.0,56,0.5067321428571429,0.778,0.169,0.2041932287837244,0.34425,0.717,0.697,214.0,202.0,0.609,0.0059709284410913,53.489,0.7455882352941176,27,116,11.53448275862069,34.05,-27.1,19.282191415058197,-6.6,27.175,29.25,214.0,139.0,61.15,0.2771963158389687,1820.4,25.817391304347822,214,0.5499556074766354,0.9735,0.035,0.2995442630942351,0.25175,0.809875,0.704,214.0,101.0,0.9385,0.0039794420074019,117.1175,0.8202903225806452,1410.55,14,37,4.3,4.533,17.967,54.233,317.0,397.0,14.7,2.853,0.6423398852348328,0.4819565713405609,0.881018877029419,2.583507776260376,0.232018,8522.0,2126.0,-0.16038331389427185,0.23867899179458618
403,2025,5.734117647058823,487.4,85.0,2025-09-21,0.0,0.0,0.0,35784,43.0,Токката,,2025-05-19,2025-09-21,wheat_spring,МТФ ,85.0,85.22195,50.31911134404844,82.61673097743241,3.6671,5.734117647058823,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,2.0,08_01,1,139.0,74.0,61,0.4827377049180327,0.791,0.133,0.2203744876519225,0.278,0.703,0.673,213.0,198.0,0.658,0.0066806444601573,54.064,0.7425882352941177,27,102,9.41372549019608,35.55,-25.9,19.491424908001267,-10.375,27.7875,24.1,177.0,156.0,61.45,0.3891103670016054,1046.25,,211,0.5228696682464454,0.9725,0.002,0.302166863806001,0.17575,0.77475,0.6234999999999999,213.0,99.0,0.9705,0.003938286366763,111.00074999999998,0.782435483870968,1457.1500000000003,18,38,6.566666666666666,3.673333333333334,,155.65333333333334,276.57428,450.0,11.556666666666668,2.5866666666666664,0.550304114818573,0.4483492076396942,0.6579675674438477,2.062051773071289,0.574222,8522.0,2126.0,-0.10195490717887878,0.10766345262527466
405,2021,3.4904093567251464,596.86,171.0,2021-08-27,0.0,0.0,0.0,7149,43.0,Гранни,,2021-05-23,2021-08-27,wheat_spring,Петряково ,171.0,171.54503,50.351504417319,82.54352354337405,3.5840000000000005,3.4904093567251464,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,143.0,70.0,56,0.4831250000000001,0.755,0.189,0.2112132522983076,0.2365,0.7132499999999999,0.585,213.0,196.0,0.5660000000000001,0.0066323262734522,50.91649999999999,0.7074666666666666,29,113,12.357964601769911,44.7,-33.8,22.099015481185695,-6.7,30.6,29.65,213.0,129.0,78.5,0.308358959140655,2112.75,26.16428571428571,213,0.4260140845070423,0.943,0.0,0.2909233596844319,0.094,0.6575,0.5835,213.0,193.0,0.943,0.0040720008642935,90.39225,0.6903064516129033,1947.05,29,35,5.614,5.357,10.616,65.943,419.286,504.571,11.871,0.994,0.7780138850212097,0.5736711621284485,0.5371161103248596,4.546507358551025,0.014259,8057.0,2014.0,-0.20434272289276123,-0.2408977746963501
405,2022,2.3405847953216377,400.24,171.0,2022-08-06,0.0,0.0,0.0,9428,43.0,,,2021-09-08,2022-08-06,wheat_spring,Петряково ,171.0,171.54503,50.351504417319,82.54352354337405,,2.3405847953216377,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_spring,,1.0,08_01,1,251.0,327.0,62,0.4315322580645161,0.648,0.186,0.1526074151310009,0.2955,0.5854999999999999,0.376,209.0,183.0,0.462,0.004213745141747,40.9345,0.5252941176470588,27,137,10.682846715328468,43.9,-23.4,21.581432474760224,-9.8,30.9,32.9,209.0,141.0,67.3,0.3080600671162543,1948.575,27.736956521739128,212,0.4439575471698113,0.887,0.0,0.2759964162496732,0.128375,0.6588750000000001,0.575,213.0,112.0,0.887,0.0035426915903753,93.9905,0.6570967741935484,2177.05,38,57,5.614,5.357,10.616,65.943,419.286,504.571,11.871,0.994,0.2860675752162933,0.2026616334915161,0.2655909955501556,0.9014983773231506,9.3e-05,8057.0,2014.0,-0.08340594172477717,-0.020476579666137695
405,2023,2.1315789473684212,364.5,171.0,2023-08-22,0.0,0.0,0.0,16396,44.0,Бригада,,2022-08-24,2023-08-22,wheat_winter,Петряково ,171.0,171.54503,50.351504417319,82.54352354337405,3.2663,2.1315789473684212,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_winter,,1.0,08_01,1,236.0,342.0,58,0.3687758620689655,0.567,0.153,0.1267554043061224,0.25875,0.4575,0.458,213.0,186.0,0.4139999999999999,0.0044246911932893,37.189499999999995,0.5275624999999999,12,124,16.72056451612903,47.25,-31.0,21.91508264328398,-1.65,36.4125,29.95,213.0,156.0,78.25,0.3553554240787828,2612.0,33.20909090909091,213,0.4586572769953052,0.8425,0.038,0.2218777682492986,0.2715,0.622,0.657,213.0,115.0,0.8045,0.0025039303001929,97.309,0.5871774193548387,2488.6000000000004,55,35,5.614,5.357,10.616,65.943,419.286,504.571,11.871,0.994,0.3785507380962372,0.2980825006961822,0.4151799082756042,1.158172369003296,8.8e-05,8057.0,2014.0,-0.08046823740005499,0.03662917017936701
405,2024,2.2403508771929825,383.1,171.0,2024-09-23,0.0,0.0,0.0,30812,36.0,"Сибниик 9, Сибниик 9, Атамекен",,2024-05-13,2024-09-23,soya,Петряково ,171.0,171.54503,50.351504417319,82.54352354337405,2.1399,2.2403508771929825,v26_harvest_op,44.0,wheat_winter,wheat_winter->soya,,1.0,08_01,1,134.0,80.0,58,0.473155172413793,0.812,0.173,0.2276623938569882,0.25575,0.68775,0.782,214.0,194.0,0.639,0.0070159829618276,51.91850000000001,0.7952857142857143,26,115,12.2095652173913,38.3,-27.2,20.290327418932545,-6.7,29.4,30.5,214.0,139.0,65.5,0.2873971943028412,1903.175,25.828571428571433,214,0.549892523364486,0.97,0.037,0.2950514411670516,0.256125,0.8055,0.7015,214.0,101.0,0.933,0.0038956264865874,117.09925,0.8145967741935485,1356.15,26,38,5.614,5.357,10.616,65.943,419.286,504.571,11.871,0.994,0.6970194578170776,0.504836916923523,0.9421884417533876,2.9535982608795166,6.2e-05,8057.0,2014.0,-0.1921825408935547,0.24516898393630993
405,2025,1.9138596491228068,327.27,171.0,2025-08-28,0.0,0.0,0.0,35952,36.0,СИИБНИК,,2025-05-07,2025-08-28,soya,Петряково ,171.0,171.54503,50.351504417319,82.54352354337405,1.8561,1.9138596491228068,v26_harvest_op,36.0,soya,soya->soya,,2.0,08_01,1,127.0,86.0,66,0.4554090909090909,0.789,0.178,0.2292069315991838,0.22275,0.6785000000000001,0.57,213.0,196.0,0.611,0.0071340995698065,52.102,0.7456,31,101,9.965841584158415,38.15,-23.6,20.776540858244672,-10.1,30.9,24.2,177.0,128.0,61.75,0.4122710955023275,1127.975,,211,0.5199928909952607,0.9655,0.0025,0.2988104713974405,0.17775,0.7687499999999999,0.624,213.0,99.0,0.963,0.0038818374652826,110.39125,0.7798225806451613,1080.3,30,41,6.557142857142857,3.6057142857142854,,191.8757142857143,432.4152328571428,424.2857142857143,10.381428571428572,3.0742857142857143,0.6663627624511719,0.4791461825370788,0.8732930421829224,2.878129482269287,2.6e-05,8057.0,2014.0,-0.18721657991409307,0.2069302797317505
406,2021,2.9400000000000004,64.68,22.0,2021-08-30,0.0,0.0,0.0,7150,43.0,Гранни,,2021-05-07,2021-08-30,wheat_spring,Петряково Серов ,23.0,22.76963,50.34869195656614,82.52592310671412,3.7581,2.9400000000000004,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,127.0,86.0,53,0.5272830188679245,0.768,0.171,0.2043532252132013,0.374,0.724,0.644,213.0,196.0,0.597,0.0066377047641969,53.2455,0.7343333333333335,29,108,13.108796296296294,42.85,-33.6,21.069275977540475,-2.4375,29.700000000000003,30.75,213.0,147.0,76.45,0.295489479709718,2175.625,25.83809523809524,213,0.4256338028169014,0.942,0.0,0.2909360515429748,0.0925,0.657,0.5835,213.0,193.0,0.942,0.0040729694690803,90.31125,0.689935483870968,1875.4,27,31,7.1,4.3,7.02,88.4,425.0,376.0,17.4,0.57,0.8361110687255859,0.6261135935783386,0.6430339813232422,5.598912239074707,0.014259,2280.0,568.0,-0.20999747514724731,-0.19307708740234375
406,2022,1.982727272727273,43.62,22.0,2022-08-08,0.0,0.0,0.0,9429,32.0,,,2021-09-14,2022-08-08,rye_winter,Петряково Серов ,23.0,22.76963,50.34869195656614,82.52592310671412,2.1578,1.982727272727273,v26_harvest_op,43.0,wheat_spring,wheat_spring->rye_winter,,1.0,08_01,1,257.0,321.0,58,0.4411551724137931,0.639,0.141,0.1518439309613586,0.33575,0.59925,0.445,209.0,179.0,0.498,0.0043975766413789,43.0805,0.5447142857142857,26,135,10.53074074074074,41.6,-22.85,21.036308105524657,-10.1,29.575000000000003,32.9,209.0,162.0,64.45,0.3029375378795449,1999.3250000000005,27.720454545454547,212,0.4438089622641509,0.8855,0.0,0.27581221832647,0.128375,0.658625,0.575,213.0,112.0,0.8855,0.0035397916400438,93.9585,0.6566774193548387,2108.2,32,56,7.1,4.3,7.02,88.4,425.0,376.0,17.4,0.57,0.2698000073432922,0.2001500129699707,0.2597715556621551,0.8649377226829529,9.3e-05,2280.0,568.0,-0.06964999437332148,-0.010028451681137085
406,2023,2.6836363636363636,59.04,22.0,2023-10-02,0.0,0.0,0.0,16435,40.0,P63LE10,,2023-05-06,2023-10-02,sunflower,Петряково Серов ,23.0,22.76963,50.34869195656614,82.52592310671412,2.2911,2.6836363636363636,v26_harvest_op,32.0,rye_winter,rye_winter->sunflower,,2.0,08_01,1,126.0,87.0,52,0.4732884615384615,0.715,0.202,0.172685946216564,0.33675,0.65175,0.64,213.0,199.0,0.5129999999999999,0.0064839382626972,45.1305,0.69275,20,125,15.783599999999998,46.05,-29.5,20.97218517560819,-1.85,34.4,29.35,213.0,157.0,75.55,0.3331444953418761,2512.125,30.97608695652174,213,0.4593215962441314,0.8415,0.038,0.2222378840168518,0.2715,0.6245,0.659,213.0,115.0,0.8035,0.0025101889772775,97.44975,0.5880967741935483,1896.9,50,36,7.1,4.3,7.02,88.4,425.0,376.0,17.4,0.57,0.5744006037712097,0.421956866979599,0.7501732110977173,1.9558320045471191,8.8e-05,2280.0,568.0,-0.15244373679161072,0.17577260732650757
406,2024,3.263478260869565,75.06,23.0,2024-09-05,0.0,0.0,0.0,30344,43.0,Токката РС-2 (Дивиденд Суприм),,2024-05-08,2024-09-05,wheat_spring,Петряково Серов ,23.0,22.76963,50.34869195656614,82.52592310671412,4.4345,3.263478260869565,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,3.0,08_01,1,129.0,85.0,50,0.5493000000000001,0.763,0.147,0.1976608458951848,0.36325,0.73625,0.521,214.0,192.0,0.616,0.0050227540855791,60.00599999999999,0.662,32,117,11.37094017094017,36.25,-28.5,19.576524445684655,-7.3,28.1,31.2,214.0,130.0,64.75,0.2805216063952979,1836.05,26.0,214,0.5504042056074766,0.971,0.037,0.2949175497499889,0.25675,0.8049999999999999,0.7030000000000001,214.0,101.0,0.934,0.003890255639466,117.207,0.8151290322580645,1868.3,14,40,7.1,4.3,7.02,88.4,425.0,376.0,17.4,0.57,0.5652643442153931,0.4340173304080963,0.658166229724884,2.036127805709839,6.2e-05,2280.0,568.0,-0.13124701380729675,0.09290188550949097
406,2025,3.891304347826087,89.5,23.0,2025-08-14,0.0,0.0,0.0,35558,3.0,Тосса РС-2,,2025-05-04,2025-08-14,barley_spring,Петряково Серов ,23.0,22.76963,50.34869195656614,82.52592310671412,3.9455,3.891304347826087,v26_harvest_op,43.0,wheat_spring,wheat_spring->barley_spring,2.0,1.0,08_01,1,124.0,89.0,61,0.4677049180327868,0.739,0.144,0.1951431037967252,0.291,0.666,0.446,213.0,186.0,0.595,0.0055710950809136,53.2515,0.6455714285714285,30,101,9.769801980198018,37.4,-22.45,20.04595719741984,-9.35,29.5,23.8,177.0,174.0,59.849999999999994,0.3889510330527146,1166.0999999999997,,211,0.5199478672985782,0.966,0.0025,0.2986845204891137,0.17775,0.7695,0.626,213.0,99.0,0.9635,0.0038804947176677,110.3815,0.7801451612903226,1461.95,22,41,6.4,3.91,,172.43,689.66525,420.0,17.12,2.65,0.4392828941345215,0.3107471764087677,0.4466725587844848,1.37519633769989,2.6e-05,2280.0,568.0,-0.12853571772575378,0.007389664649963323
407,2022,2.7733333333333334,24.96,9.0,2022-07-26,0.0,0.0,0.0,9430,43.0,,,2021-09-02,2022-07-26,wheat_spring,Под Боярчихой 2 ,9.0,9.15,50.35351313715378,82.4855387163648,,2.7733333333333334,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,245.0,333.0,58,0.5905172413793105,0.734,0.26,0.1495412803553622,0.487,0.714,0.573,209.0,176.0,0.474,0.0037736639060691,58.013,0.6607058823529413,43,135,10.55888888888889,37.5,-22.4,19.74916863385381,-9.225,28.6,31.9,209.0,138.0,59.9,0.2843545600831199,1908.5,26.688636363636363,212,0.4430707547169812,0.885,0.0,0.2753640980650963,0.1265,0.65725,0.572,213.0,112.0,0.885,0.0035258370459742,93.8025,0.6534032258064516,2055.75,23,55,,,,,,,,,0.2922410666942596,0.2298533916473388,0.2842423915863037,1.0552164316177368,9.3e-05,919.0,227.0,-0.062387675046920776,-0.007998675107955877
407,2023,2.304444444444444,20.74,9.0,2023-09-27,0.0,0.0,0.0,16397,44.0,Булава,,2022-09-03,2023-09-27,wheat_winter,Под Боярчихой 2 ,9.0,9.15,50.35351313715378,82.4855387163648,3.0169,2.304444444444444,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_winter,,1.0,08_01,1,246.0,332.0,53,0.5582641509433962,0.713,0.218,0.1412264541661886,0.492,0.642,0.564,213.0,186.0,0.495,0.0042811429670127,51.392999999999994,0.6506470588235294,39,120,15.67875,43.35,-29.3,20.66335288872952,-1.35,33.225,29.95,213.0,157.0,72.65,0.3333382035792103,2367.8250000000003,31.869047619047624,213,0.4598708920187793,0.8420000000000001,0.038,0.2228588386616668,0.27,0.6214999999999999,0.665,213.0,115.0,0.804,0.0025239518578584,97.564,0.5891129032258065,2281.8500000000004,47,36,,,,,,,,,0.4258513152599334,0.3449832797050476,0.4931609034538269,1.386948585510254,8.8e-05,919.0,227.0,-0.08086803555488581,0.06730958819389349
407,2024,2.7555555555555555,24.8,9.0,2024-09-25,0.0,0.0,0.0,31117,40.0,P63LE10,,2024-05-17,2024-09-25,sunflower,Под Боярчихой 2 ,9.0,9.15,50.35351313715378,82.4855387163648,2.0037,2.7555555555555555,v26_harvest_op,44.0,wheat_winter,wheat_winter->sunflower,,1.0,08_01,1,138.0,76.0,56,0.6103928571428572,0.746,0.215,0.1602707172446746,0.5567500000000001,0.7264999999999999,0.665,214.0,195.0,0.531,0.0040705188747288,65.541,0.7101999999999999,47,118,10.51228813559322,34.35,-28.7,19.724031346584443,-8.25,27.0375,31.6,214.0,130.0,63.05,0.2813861144384823,1793.1500000000003,26.931578947368426,214,0.5511098130841121,0.9715,0.0375,0.2940303140118532,0.25825,0.804375,0.7035,214.0,101.0,0.934,0.0038704412084329,117.35525,0.8149032258064518,1384.4,12,41,,,,,,,,,0.6639983057975769,0.493793785572052,0.9162394404411316,2.7593843936920166,6.2e-05,919.0,227.0,-0.1702045202255249,0.2522411346435547
408,2021,3.4680701754385965,197.68,57.0,2021-09-07,0.0,0.0,0.0,7151,43.0,Дарья,,2021-05-21,2021-09-07,wheat_spring,Подкова ,57.0,56.36001,50.44324141859116,82.56197116937511,3.5622999999999996,3.4680701754385965,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,141.0,72.0,52,0.515,0.756,0.166,0.2130100214327232,0.304,0.744,0.715,213.0,199.0,0.59,0.0069069616487497,52.6915,0.7432,26,114,13.561403508771928,41.15,-32.8,21.712895387311622,-5.3125,31.7875,31.1,213.0,147.0,73.94999999999999,0.3048551032197014,2104.825,28.0195652173913,213,0.4294107981220657,0.941,0.0,0.2900981929047354,0.0995,0.6525,0.5715,213.0,193.0,0.941,0.0040450960036359,91.121,0.6856129032258065,2068.2999999999997,35,37,5.4,5.05,11.95,10.6,364.0,418.5,12.65,0.78,0.8483605980873108,0.6155334711074829,0.7013612389564514,5.429914951324463,0.078975,5631.0,1414.0,-0.23282712697982788,-0.14699935913085938
408,2022,2.6842105263157894,153.0,57.0,2022-09-23,0.0,0.0,0.0,9431,40.0,Алькантара,standard,2022-05-11,2022-09-23,sunflower,Подкова ,57.0,56.36001,50.44324141859116,82.56197116937511,2.7448,2.6842105263157894,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,,1.0,08_01,1,131.0,82.0,60,0.4821833333333333,0.757,0.163,0.2208828114383029,0.255,0.7115,0.68,213.0,192.0,0.594,0.0069229643750455,51.2275,0.7263529411764705,27,139,10.33129496402878,37.65,-22.7,20.64171082205149,-10.275,28.575,32.65,209.0,141.0,60.349999999999994,0.3000520480002289,1959.85,27.277272727272727,212,0.4414740566037736,0.913,0.0,0.2757774440003986,0.12525,0.6539999999999999,0.547,213.0,112.0,0.913,0.0034830304071093,93.47975,0.6382258064516129,1679.55,30,59,5.4,5.05,11.95,10.6,364.0,418.5,12.65,0.78,0.5939570069313049,0.4490877985954284,0.7347838282585144,2.1674320697784424,0.000159,5631.0,1414.0,-0.14486920833587652,0.14082682132720947
408,2023,1.656140350877193,94.4,57.0,2023-09-19,0.0,0.0,0.0,16398,43.0,Ликамеро,,2023-05-25,2023-09-19,wheat_spring,Подкова ,57.0,56.36001,50.44324141859116,82.56197116937511,2.1917999999999997,1.656140350877193,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,2.0,08_01,1,145.0,68.0,52,0.3857307692307693,0.613,0.173,0.124216794879668,0.3057499999999999,0.461,0.613,213.0,212.0,0.44,0.0043410310591029,36.5065,0.5148235294117647,11,119,16.305042016806723,44.1,-28.85,21.374247635250804,-0.7750000000000001,34.05,29.6,213.0,157.0,72.95,0.3417474174600317,2420.2250000000004,33.71363636363637,213,0.4515046948356808,0.8560000000000001,0.0375,0.2204626057664628,0.2605,0.621,0.6575,213.0,115.0,0.8185000000000001,0.0025078922663116,95.78525000000002,0.5793225806451613,2328.8499999999995,58,34,5.4,5.05,11.95,10.6,364.0,418.5,12.65,0.78,0.3176433742046356,0.2406491935253143,0.3397381007671356,0.907551646232605,0.001354,5631.0,1414.0,-0.07699418067932132,0.0220947265625
408,2024,4.508070175438596,256.96,57.0,2024-08-28,0.0,0.0,0.0,30345,43.0,Ликамеро,,2024-05-16,2024-08-28,wheat_spring,Подкова ,57.0,56.36001,50.44324141859116,82.56197116937511,3.9784,4.508070175438596,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_spring,2.0,1.0,08_01,1,137.0,77.0,53,0.5639056603773585,0.831,0.187,0.2140641998702103,0.411,0.778,0.588,214.0,193.0,0.6439999999999999,0.0059793879271125,59.6215,0.7488571428571428,29,116,11.033189655172414,35.15,-28.9,19.579995007182003,-7.825,27.65,32.25,214.0,131.0,64.05,0.2786163246338547,1798.8249999999998,26.345238095238106,214,0.5446892523364486,0.9575,0.042,0.2896017252659436,0.25875,0.79325,0.685,214.0,203.0,0.9155,0.0038125229971439,115.9965,0.8001129032258063,1826.75,14,41,5.4,5.05,11.95,10.6,364.0,418.5,12.65,0.78,0.6391088366508484,0.5288586020469666,0.8083493709564209,2.795518398284912,0.232018,5631.0,1414.0,-0.11025023460388184,0.1692405343055725
408,2025,3.5336842105263155,201.42,57.0,2025-10-09,0.0,0.0,0.0,36417,40.0,LG 54.63CL,,2025-05-06,2025-10-09,sunflower,Подкова ,57.0,56.36001,50.44324141859116,82.56197116937511,3.1284,3.5336842105263155,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,3.0,1.0,08_01,1,126.0,87.0,63,0.4995873015873016,0.749,0.147,0.2038689771366656,0.3185,0.7035,0.689,213.0,186.0,0.602,0.0059162673892932,55.665,0.7073333333333334,31,106,8.025,35.3,-24.7,19.30663715429352,-10.1,27.8875,24.0,177.0,142.0,60.0,0.3754249722718887,1019.65,,211,0.516132701421801,0.9515,0.0045,0.2947286830431374,0.1845,0.76275,0.608,213.0,194.0,0.947,0.0038048145750475,109.572,0.7731129032258065,1047.95,15,44,6.6,3.71,,197.105,731.576695,420.0,12.21,3.725,0.6000720262527466,0.4467996954917907,0.7704736590385437,2.2208900451660156,0.574222,5631.0,1414.0,-0.15327233076095587,0.17040163278579712
409,2021,2.427906976744186,104.4,43.0,2021-09-06,0.0,0.0,0.0,7152,43.0,Дарья,,2021-05-17,2021-09-06,wheat_spring,Подубинское ,43.0,41.30918,50.41032432899289,82.54062779124911,3.8708,2.427906976744186,v26_harvest_op,,missing,missing->wheat_spring,,,08_01,1,137.0,76.0,54,0.5206666666666666,0.752,0.158,0.2012884423831558,0.36675,0.73125,0.737,213.0,197.0,0.594,0.0066233516287689,52.31099999999999,0.7387647058823529,30,115,12.109130434782609,43.65,-34.1,21.986120703563927,-7.1,29.95,26.6,213.0,147.0,77.75,0.3079847853989301,1935.025,25.65,213,0.4279366197183097,0.9385,0.0,0.2901813250055918,0.0975,0.652,0.5760000000000001,213.0,193.0,0.9385,0.0040526486373717,90.805,0.6865806451612904,1960.25,29,39,5.0,5.6,7.235,37.95,573.5,394.0,8.645,1.655,0.8031485080718994,0.5786476731300354,0.6015561819076538,4.762042999267578,0.014259,3446.0,860.0,-0.224500834941864,-0.2015923261642456
409,2022,2.6706976744186046,114.84,43.0,2022-09-26,0.0,0.0,0.0,11177,40.0,Неома,,2022-05-10,2022-09-26,sunflower,Подубинское ,43.0,41.30918,50.41032432899289,82.54062779124911,2.7995,2.6706976744186046,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,,1.0,08_01,1,130.0,83.0,56,0.45225,0.757,0.159,0.2078440564118067,0.245,0.6807500000000001,0.683,210.0,193.0,0.598,0.0072215595370901,47.508,0.7293333333333334,24,143,8.973076923076919,42.6,-23.8,20.708263923572844,-10.95,26.95,28.2,209.0,138.0,66.4,0.2984957254612608,1757.7250000000008,25.20909090909091,212,0.4421179245283018,0.901,0.0,0.2754764616171886,0.1255,0.6557499999999999,0.5585,213.0,112.0,0.901,0.0035025813782405,93.60925,0.6452258064516128,1588.5999999999997,24,60,5.0,5.6,7.235,37.95,573.5,394.0,8.645,1.655,0.6248496770858765,0.456250786781311,0.7718746066093445,2.33244252204895,9.3e-05,3446.0,860.0,-0.16859889030456549,0.14702492952346802
