field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow,scout_n_reports_asof,scout_has_report_asof,soil_sample_n_asof,soil_sample_has_asof,soil_sample_days_since_latest,soil_sample_n_tests_asof,soil_sample_latest_soil_K,soil_sample_mean_soil_K,soil_sample_latest_soil_P,soil_sample_mean_soil_P,soil_sample_latest_soil_S,soil_sample_mean_soil_S,soil_sample_latest_soil_Cu,soil_sample_mean_soil_Cu,soil_sample_latest_soil_Fe,soil_sample_mean_soil_Fe,soil_sample_latest_soil_Mg,soil_sample_mean_soil_Mg,soil_sample_latest_soil_Mn,soil_sample_mean_soil_Mn,soil_sample_latest_soil_Mo,soil_sample_mean_soil_Mo,soil_sample_latest_soil_Zn,soil_sample_mean_soil_Zn,soil_sample_latest_soil_pH,soil_sample_mean_soil_pH,soil_sample_latest_soil_N_NO3,soil_sample_mean_soil_N_NO3,soil_sample_latest_soil_organic_matter,soil_sample_mean_soil_organic_matter,soil_sample_latest_soil_B,soil_sample_mean_soil_B,soil_sample_latest_soil_N,soil_sample_mean_soil_N,scout_last_report_doy,scout_days_since_last_report,scout_growth_stage_max,scout_growth_stage_last,scout_risk_yield_decreasing_n,scout_risk_yield_decreasing_any,scout_condition_score_min,scout_condition_score_last,scout_condition_bad_n,scout_condition_not_good_n,scout_threat_reports_n,scout_threat_total_n,scout_threat_disease_any,scout_threat_insect_any,scout_threat_weed_any,standard_name,field_name,prod_crop_ru,target_yield_t_ha,target_source,unit_fix_applied,mgmt_ops_n_asof,mgmt_has_ops_asof,mgmt_first_op_doy,mgmt_last_op_doy,mgmt_days_since_last_op,mgmt_completed_area_sum,mgmt_completed_area_mean,mgmt_completed_area_max,mgmt_op_application_n,mgmt_op_soil_n,mgmt_op_other_n,mgmt_subtype_harrowing_n,mgmt_subtype_discing_n,mgmt_subtype_other_n,mgmt_flag_herbicide_chem_n,mgmt_flag_herbicide_chem_any,mgmt_flag_insecticide_chem_n,mgmt_flag_insecticide_chem_any,mgmt_flag_topdress_n,mgmt_flag_topdress_any,mgmt_flag_fungicide_chem_n,mgmt_flag_fungicide_chem_any,mgmt_fertilizer_items_n,mgmt_fertilizer_fact_rate_sum,mgmt_fertilizer_fact_rate_mean,mgmt_fertilizer_fact_rate_max,mgmt_fertilizer_fact_amount_sum,mgmt_fertilizer_last_doy,mgmt_fertilizer_days_since_last,mgmt_seed_items_n,mgmt_seed_fact_rate_sum,mgmt_seed_fact_rate_mean,mgmt_seed_fact_rate_max,mgmt_seed_fact_amount_sum,mgmt_seed_last_doy,mgmt_seed_days_since_last,mgmt_chemical_items_n,mgmt_chemical_fact_rate_sum,mgmt_chemical_fact_rate_mean,mgmt_chemical_fact_rate_max,mgmt_chemical_fact_amount_sum,mgmt_chemical_last_doy,mgmt_chemical_days_since_last,mgmt_fert_N_rate_sum,mgmt_fert_N_rate_max,mgmt_fert_P2O5_rate_sum,mgmt_fert_P2O5_rate_max,mgmt_fert_K2O_rate_sum,mgmt_fert_K2O_rate_max,mgmt_fert_S_rate_sum,mgmt_fert_S_rate_max,mgmt_fert_Mg_rate_sum,mgmt_fert_Mg_rate_max,mgmt_fert_B_rate_sum,mgmt_fert_B_rate_max,mgmt_fert_Zn_rate_sum,mgmt_fert_Zn_rate_max
210,2019,40.0,21.0,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,74.0,0.5098648648648649,0.756,0.168,0.2291798139974388,0.2215,0.704,0.0049941752132673,0.601,37.73,193.0,0.588,46.0,3,2,21__40,14.64575163398693,33.4,339.1,3235.25,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,6,105,15,3,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6,0.0407663931186658,0.161394440975691,-0.1195596615505706,0.1306742724867724,0.1177194325206043,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Козлов увал правый,Подсолнечник,1.965,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2019,40.0,,93.0,6.245,4.8,25.325,403.5,,342.0,67.0,0.5039402985074627,0.741,0.176,0.2120862173737626,0.2254999999999999,0.677,0.0044803892264054,0.54,33.764,194.0,0.565,43.0,99,2,-1__40,14.64575163398693,33.4,339.1,3235.25,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,6,105,15,3,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6,0.0418748935793966,0.1249296552984053,-0.0873469696969697,0.083889035039035,0.0950804535279535,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Козлов ув.пр(низ) 05-080-025-208,Подсолнечник,1.868,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2019,40.0,40.0,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,67.0,0.4936268656716418,0.728,0.146,0.2191363533688281,0.2225,0.7044999999999999,0.0050614048701499,0.626,33.073,217.0,0.582,40.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.8700000000001,-207.67000000000013,1326.1,6,104,16,3,55.7,479.8,72.1,68.2,9.78064516129032,25.9,687.07,113.08,2.28,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,78.2,19.996774193548383,29.8,726.9,147.01,2.86,0,59.9,19.67096774193548,32.5,626.93,128.86,3.66,6,0.0049773834022318,0.2023054690679691,-0.206423494687131,0.2023054690679691,0.1644021500700478,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Лоскутиха,Подсолнечник,1.672,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2019,40.0,40.0,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,64.0,0.57728125,0.737,0.168,0.1997695131856647,0.36475,0.715,0.0044296704069407,0.639,36.946,195.0,0.569,46.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,0.0167696113730078,0.1424456004643504,-0.1652658074248983,0.1424456004643504,0.0942554991620332,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Никитушкин,Подсолнечник,1.95,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2019,40.0,40.0,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,76.0,0.5015789473684211,0.715,0.165,0.2181954256333368,0.218,0.68625,0.0046973705817579,0.567,38.120000000000005,209.0,0.5499999999999999,48.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,3.74,1.4397385620915033,32,593.5,-251.9,1252.8,4,104,13,1,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4,0.0546990130383084,0.1741090055777555,-0.0947065906315905,0.1526587572150072,0.1361366682186126,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Овчинников увал,Подсолнечник,1.962,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2019,40.0,40.0,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,69.0,0.4850434782608695,0.718,0.163,0.2204449015771967,0.193,0.692,0.0051134031700043,0.653,33.467999999999996,213.0,0.5549999999999999,38.0,1,2,40__40,14.64575163398693,33.4,339.1,3235.25,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,6,105,15,3,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6,0.0284823637069025,0.2317699522699523,-0.0882511937557391,0.2307306186868686,0.1583699477750259,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Подхозный увал 1,Подсолнечник,2.273,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2019,40.0,40.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,64.0,0.54475,0.719,0.171,0.1810315062357931,0.31725,0.685,0.0042555752206487,0.624,34.864,193.0,0.5479999999999999,44.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,3.74,1.4397385620915033,32,593.5,-251.9,1252.8,4,104,13,1,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4,0.03207382148214,0.1550408660783661,-0.1167053719008264,0.1397678210678209,0.1042789501085334,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Сапог,Подсолнечник,2.7649999999999997,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2019,40.0,,8.0,,,,,,,64.0,0.5919375,0.741,0.181,0.1817841160380906,0.47725,0.7172499999999999,0.0039228227034365,0.637,37.884,193.0,0.56,47.0,99,99,-1__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,0.0156772536259368,0.097057824120324,-0.0654982782369145,0.097057824120324,0.0615862420867747,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Сметанина пасека (низ огород) 05-080-025-120,Подсолнечник,1.982,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2019,40.0,40.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,69.0,0.4955507246376812,0.709,0.167,0.2058271074267158,0.235,0.671,0.0046837185088146,0.582,34.193000000000005,213.0,0.5419999999999999,43.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,3.74,1.4397385620915033,32,593.5,-251.9,1252.8,4,104,13,1,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4,0.0325448398876986,0.2210931998556999,-0.1548530303030303,0.2154955336330337,0.1754289402590873,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Соколки 1,Подсолнечник,2.648,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2019,40.0,40.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,74.0,0.4868783783783783,0.745,0.122,0.2184970747965922,0.219,0.6737500000000001,0.0047004601846414,0.548,36.029,191.0,0.623,46.0,1,99,40__40,13.626797385620913,32.0,341.6,3242.82,3.74,1.4397385620915033,32,593.5,-251.9,1252.8,4,104,13,1,45.9,486.12,73.82,70.1,9.151612903225804,25.0,693.09,114.07,2.17,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,56.9,19.01290322580645,32.0,631.34,133.06,3.74,4,0.021313064244996,0.1524895743145742,-0.1568645271395272,0.0999337037962038,0.1207904410275938,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Соколки 2,Подсолнечник,2.651,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2019,40.0,40.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,72.0,0.5375138888888888,0.736,0.159,0.2134381248522205,0.27575,0.7064999999999999,0.0047890715159428,0.621,38.701,199.0,0.577,50.0,1,99,40__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,0.0273307153130456,0.1496014527139527,-0.1106333464515282,0.1475467729030228,0.0993438283530195,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Холодный ключ,Подсолнечник,3.961,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2019,40.0,,4.0,,,,,,,65.0,0.5674,0.75,0.144,0.1864735741228602,0.425,0.699,0.0037975400085201,0.583,36.881,187.0,0.606,45.0,99,99,-1__40,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,-0.0002121933446196,0.0956859307359307,-0.1519111111111111,0.080716045066045,0.059114015657375,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Холодный ключ (сенокос) 05-080-025-120,Подсолнечник,3.961,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2019,40.0,40.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,64.0,0.532125,0.728,0.144,0.1932225481795538,0.3265,0.689,0.0045006696221688,0.638,34.056,209.0,0.584,43.0,1,99,40__40,14.38562091503268,33.5,330.20000000000005,3224.8,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,7,104,16,3,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.2,19.9,33.5,629.89,133.22,4.13,6,0.0235832991646663,0.1721068084693085,-0.133620165945166,0.1696147875272876,0.1402892637376302,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Штаны,Подсолнечник,2.9829999999999997,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2019,20.0,40.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,75.0,0.4569466666666665,0.667,0.144,0.2021595998764892,0.2115,0.6365000000000001,0.0044584047453269,0.566,34.270999999999994,212.0,0.523,41.0,1,99,40__20,14.38562091503268,33.5,330.20000000000005,3224.8,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,7,104,16,3,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.2,19.9,33.5,629.89,133.22,4.13,6,0.016794923204566,0.2004864524364523,-0.0999047568172567,0.1969045288045287,0.1425376345442751,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oil_seed_raps_spring,Большая Семёниха СК,Рапс яровой,1.161,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2019,36.0,16.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,63.0,0.4592539682539682,0.767,0.185,0.2249977755272026,0.2075,0.701,0.0049486443766062,0.666,28.933,217.0,0.5820000000000001,29.0,2,99,16__36,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,0.005620138531035,0.2539641809579309,-0.1928201899951899,0.2100593482905984,0.220289344826544,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soya,Бонн 1,Соя,1.468,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2019,36.0,16.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,66.0,0.4381818181818183,0.677,0.081,0.2077927951831524,0.2445,0.6125,0.004501457415189,0.539,28.920000000000005,218.0,0.5960000000000001,40.0,2,99,16__36,14.241830065359476,32.5,375.2,3217.29,3.66,1.5289542483660132,36,582.01,-206.81,1326.1,6,104,16,3,55.7,479.8,71.94,68.2,9.78064516129032,25.9,687.07,112.9,2.28,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,59.9,19.67096774193548,32.5,626.93,128.7,3.66,6,0.0343219197952083,0.1762232864357864,-0.080710606060606,0.1180743201243201,0.1395570568063623,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soya,Бонн 2,Соя,1.468,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2019,44.0,40.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,72.0,0.4815277777777778,0.761,0.163,0.2080206969017894,0.29125,0.71675,0.0012240259371673,0.387,34.67,171.0,0.598,32.0,1,99,40__44,14.64575163398693,33.4,339.1,3235.25,4.06,1.5635294117647058,40,608.96,-269.86,1386.0000000000002,6,105,15,3,49.4,480.41,76.11,67.3,9.941935483870967,26.0,690.37,115.65,2.34,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,52.4,20.16774193548387,33.4,631.36,137.28,4.06,6,0.0106095235061538,0.2722726662226662,-0.2968289310226809,-0.0369208125208125,-0.2140719317719317,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat_winter,Бригадная стрелка,Пшеница озимая,4.503,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2019,44.0,36.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,76.0,0.4719473684210526,0.767,0.201,0.2173305083542019,0.25325,0.73125,0.0011645818682387,0.231,35.868,178.0,0.5660000000000001,32.0,3,2,36__44,14.38562091503268,33.5,330.20000000000005,3224.8,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,7,104,16,3,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.2,19.9,33.5,629.89,133.22,4.13,6,0.0175270069375327,0.257651497113997,-0.2707891675454175,-0.1765430703555703,-0.2119851095391536,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat_winter,Давыдкин увал левый,Пшеница озимая,4.303,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2019,44.0,36.0,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,72.0,0.4591527777777777,0.757,0.182,0.2114301605023789,0.2485,0.711,0.0008504902202893,0.258,33.059,178.0,0.575,30.0,3,2,36__44,14.38562091503268,33.5,330.20000000000005,3224.8,4.13,1.568169934640523,39,593.8199999999999,-263.6199999999999,1347.8000000000002,7,104,16,3,51.4,477.14,73.63,63.1,9.712903225806452,25.9,688.78,113.15,2.28,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,52.2,19.9,33.5,629.89,133.22,4.13,6,0.0061632434593324,0.3266399320376593,-0.2768477994227994,-0.1153718156843157,-0.2165749904175685,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wheat_winter,Давыдкин увал правый,Пшеница озимая,3.404,productivity_data_c_ha_exact_field_name,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
