field_id,year,asof_tag,cropwise_asof_t_ha,cropwise_history_date
346,2026,08_01,3.1588000000000003,2026-06-07
346,2026,09_01,3.1588000000000003,2026-06-07
347,2010,07_01,2.3045,2010-06-26
347,2010,08_01,2.0292000000000003,2010-07-31
347,2010,09_01,2.1281,2010-08-28
347,2011,07_01,2.9748,2011-06-25
347,2011,08_01,2.2538,2011-07-30
347,2011,09_01,1.8999,2011-08-27
347,2012,07_01,2.4926,2012-06-30
347,2012,08_01,2.3979,2012-07-28
347,2012,09_01,1.7672,2012-09-01
347,2013,07_01,2.0991,2013-06-29
347,2013,08_01,1.8280999999999998,2013-07-27
347,2013,09_01,2.0306,2013-08-31
347,2014,07_01,3.0888999999999998,2014-06-28
347,2014,08_01,2.6365,2014-07-26
347,2014,09_01,1.8323,2014-08-30
347,2015,07_01,2.6835,2015-06-27
347,2015,08_01,2.2056,2015-08-01
347,2015,09_01,2.1919,2015-08-29
347,2016,07_01,2.4495,2016-06-25
347,2016,08_01,2.8058,2016-07-30
347,2016,09_01,2.665,2016-08-27
347,2017,07_01,2.3486000000000002,2017-07-01
347,2017,08_01,1.9853999999999998,2017-07-29
347,2017,09_01,1.8216,2017-08-26
347,2018,07_01,2.2998000000000003,2018-06-30
347,2018,08_01,2.1577,2018-07-28
347,2018,09_01,2.2137000000000002,2018-09-01
347,2019,07_01,4.0594,2019-06-29
347,2019,08_01,4.0492,2019-07-13
347,2019,09_01,4.0492,2019-07-13
347,2020,07_01,1.8255,2020-06-27
347,2020,08_01,1.5744,2020-07-18
347,2020,09_01,1.5744,2020-07-18
347,2023,07_01,2.3535,2023-07-01
347,2023,08_01,2.5687,2023-07-15
347,2023,09_01,2.5687,2023-07-15
347,2024,07_01,2.4537,2024-06-29
347,2024,08_01,2.628,2024-07-27
347,2024,09_01,2.0967,2024-08-31
347,2025,07_01,3.8152,2025-06-28
347,2025,08_01,4.4323,2025-07-26
347,2025,09_01,4.5684,2025-08-16
347,2026,07_01,2.9579,2026-06-07
347,2026,08_01,2.9579,2026-06-07
347,2026,09_01,2.9579,2026-06-07
349,2010,07_01,2.3102,2010-06-26
349,2010,08_01,2.8274,2010-07-31
349,2010,09_01,2.6655,2010-08-28
349,2011,07_01,2.6995,2011-06-25
349,2011,08_01,3.0297,2011-07-30
349,2011,09_01,3.0858,2011-08-27
349,2012,07_01,2.3118,2012-06-30
349,2012,08_01,2.1573,2012-07-28
349,2012,09_01,1.8469000000000002,2012-09-01
349,2013,07_01,2.744,2013-06-29
349,2013,08_01,2.5218,2013-07-27
349,2013,09_01,2.4527,2013-08-31
349,2014,07_01,1.9073,2014-06-28
349,2014,08_01,3.0286,2014-07-26
349,2014,09_01,3.0254000000000003,2014-08-30
349,2015,07_01,2.7803,2015-06-27
349,2015,08_01,2.1551,2015-08-01
349,2015,09_01,1.6804999999999999,2015-08-29
349,2016,07_01,2.6385,2016-06-25
349,2016,08_01,2.4859,2016-07-30
349,2016,09_01,2.6111,2016-08-27
349,2017,07_01,2.4082999999999997,2017-07-01
349,2017,08_01,2.5886,2017-07-29
349,2017,09_01,2.2381,2017-08-26
349,2018,07_01,2.909,2018-06-30
349,2018,08_01,2.1547,2018-07-28
349,2018,09_01,2.3749,2018-09-01
349,2019,07_01,1.9361000000000002,2019-06-29
349,2019,08_01,2.5431999999999997,2019-07-27
349,2019,09_01,2.3249,2019-08-31
349,2020,07_01,1.8351,2020-06-27
349,2020,08_01,1.4853999999999998,2020-07-18
349,2020,09_01,1.4853999999999998,2020-07-18
349,2021,07_01,2.3996,2021-06-26
349,2021,08_01,2.5806999999999998,2021-07-31
349,2021,09_01,2.7372,2021-08-28
349,2022,07_01,3.6122,2022-06-25
349,2022,08_01,3.8167999999999997,2022-07-30
349,2022,09_01,3.8652,2022-08-27
349,2023,07_01,2.2146999999999997,2023-07-01
349,2023,08_01,2.722,2023-07-29
349,2023,09_01,2.3594999999999997,2023-08-26
349,2024,07_01,2.8105,2024-06-29
349,2024,08_01,3.1943,2024-07-27
349,2024,09_01,3.0532,2024-08-31
349,2025,07_01,4.1501,2025-06-28
349,2025,08_01,3.7735999999999996,2025-07-26
349,2025,09_01,3.6758,2025-08-30
349,2026,07_01,2.2314,2026-06-07
349,2026,08_01,2.2314,2026-06-07
349,2026,09_01,2.2314,2026-06-07
350,2010,07_01,2.5045,2010-06-26
350,2010,08_01,2.2405999999999997,2010-07-31
350,2010,09_01,2.3452,2010-08-28
350,2011,07_01,2.5796,2011-06-25
350,2011,08_01,2.353,2011-07-30
350,2011,09_01,1.5135,2011-08-27
350,2012,07_01,2.6350000000000002,2012-06-30
350,2012,08_01,2.0795000000000003,2012-07-28
350,2012,09_01,1.9067,2012-09-01
350,2013,07_01,1.8896000000000002,2013-06-29
350,2013,08_01,1.5162,2013-07-27
350,2013,09_01,1.4775,2013-08-31
350,2014,07_01,2.2632000000000003,2014-06-28
350,2014,08_01,2.5061,2014-07-26
350,2014,09_01,2.4213999999999998,2014-08-30
350,2015,07_01,2.341,2015-06-27
350,2015,08_01,1.9947,2015-08-01
350,2015,09_01,2.3884,2015-08-29
350,2016,07_01,2.9158,2016-06-25
350,2016,08_01,2.216,2016-07-30
350,2016,09_01,2.3018,2016-08-27
350,2017,07_01,2.6151,2017-07-01
350,2017,08_01,2.715,2017-07-29
350,2017,09_01,1.6331,2017-08-26
350,2018,07_01,2.8889,2018-06-30
350,2018,08_01,1.847,2018-07-28
350,2018,09_01,1.8832,2018-09-01
350,2019,07_01,1.0565,2019-06-29
350,2019,08_01,1.6679,2019-07-13
350,2019,09_01,1.6679,2019-07-13
350,2020,07_01,2.4443,2020-06-27
350,2020,08_01,2.6404,2020-08-01
350,2020,09_01,2.6404,2020-08-01
350,2021,07_01,2.8007,2021-06-26
350,2021,08_01,2.2175000000000002,2021-07-31
350,2021,09_01,1.9103,2021-08-28
350,2022,07_01,2.8885,2022-06-25
350,2022,08_01,2.9151,2022-07-30
350,2022,09_01,3.4549,2022-08-27
350,2023,07_01,2.1065,2023-07-01
350,2023,08_01,2.2283999999999997,2023-07-29
350,2023,09_01,2.1162,2023-08-26
350,2024,07_01,4.6448,2024-06-29
350,2024,08_01,4.7031,2024-07-27
350,2024,09_01,4.5737000000000005,2024-08-17
350,2025,07_01,3.1642,2025-06-28
350,2025,08_01,3.5686,2025-07-26
350,2025,09_01,3.5686,2025-07-26
350,2026,07_01,4.4596,2026-06-07
350,2026,08_01,4.4596,2026-06-07
350,2026,09_01,4.4596,2026-06-07
351,2010,07_01,1.9065,2010-06-26
351,2010,08_01,2.2428999999999997,2010-07-31
351,2010,09_01,1.9945,2010-08-28
351,2011,07_01,2.6856999999999998,2011-06-25
351,2011,08_01,2.1971,2011-07-30
351,2011,09_01,2.3796,2011-08-27
351,2012,07_01,2.3317,2012-06-30
351,2012,08_01,2.9427,2012-07-28
351,2012,09_01,2.1076,2012-09-01
351,2013,07_01,1.8780000000000001,2013-06-29
351,2013,08_01,2.1282,2013-07-27
351,2013,09_01,2.1149999999999998,2013-08-31
351,2014,07_01,2.6736,2014-06-28
351,2014,08_01,2.3304,2014-07-26
351,2014,09_01,2.5766,2014-08-30
351,2015,07_01,2.5342,2015-06-27
351,2015,08_01,2.4976,2015-08-01
351,2015,09_01,1.9411,2015-08-29
351,2016,07_01,2.8271,2016-06-25
351,2016,08_01,2.9692,2016-07-30
351,2016,09_01,3.0158,2016-08-27
351,2017,07_01,2.2321,2017-07-01
351,2017,08_01,2.5463,2017-07-29
351,2017,09_01,2.3065,2017-08-26
351,2018,07_01,2.1780999999999997,2018-06-30
351,2018,08_01,2.1709,2018-07-28
351,2018,09_01,2.217,2018-09-01
351,2019,07_01,2.6134,2019-06-29
351,2019,08_01,2.5459,2019-07-27
351,2019,09_01,2.5356,2019-08-31
351,2020,07_01,1.4396,2020-06-27
351,2020,08_01,1.7361999999999997,2020-08-01
351,2020,09_01,1.6184,2020-08-29
351,2021,07_01,3.0916,2021-06-26
351,2021,08_01,4.757099999999999,2021-07-31
351,2021,09_01,4.1838999999999995,2021-08-28
352,2010,07_01,2.2065,2010-06-26
352,2010,08_01,2.8222,2010-07-31
352,2010,09_01,2.4981999999999998,2010-08-28
352,2011,07_01,1.9992999999999999,2011-06-25
352,2011,08_01,1.1909,2011-07-30
352,2011,09_01,1.1926999999999999,2011-08-27
352,2012,07_01,2.5308,2012-06-30
352,2012,08_01,2.8284,2012-07-28
352,2012,09_01,2.6784,2012-09-01
352,2013,07_01,2.5576,2013-06-29
352,2013,08_01,2.4195,2013-07-27
352,2013,09_01,2.6245000000000003,2013-08-31
352,2014,07_01,2.5387,2014-06-28
352,2014,08_01,3.0812,2014-07-26
352,2014,09_01,2.7199,2014-08-30
352,2015,07_01,2.4767,2015-06-27
352,2015,08_01,2.8039,2015-08-01
352,2015,09_01,2.3428,2015-08-29
352,2016,07_01,2.1718,2016-06-25
352,2016,08_01,2.5795000000000003,2016-07-30
352,2016,09_01,2.7121,2016-08-27
352,2017,07_01,2.575,2017-07-01
352,2017,08_01,2.5399000000000003,2017-07-29
352,2017,09_01,2.589,2017-08-26
352,2018,07_01,2.6792000000000002,2018-06-30
352,2018,08_01,2.43,2018-07-28
352,2018,09_01,2.3152999999999997,2018-09-01
352,2019,07_01,1.7068,2019-06-29
352,2019,08_01,1.887,2019-07-27
352,2019,09_01,2.4184,2019-08-31
352,2020,07_01,1.5573000000000001,2020-06-27
352,2020,08_01,1.9800999999999997,2020-08-01
352,2020,09_01,1.3523,2020-08-22
352,2021,07_01,2.6563,2021-06-26
352,2021,08_01,2.4797000000000002,2021-07-31
352,2021,09_01,2.7095,2021-08-28
352,2022,07_01,3.1329000000000002,2022-06-25
352,2022,08_01,4.5568,2022-07-30
352,2022,09_01,4.0247,2022-08-27
352,2023,07_01,1.6164999999999998,2023-07-01
352,2023,08_01,1.9837,2023-07-29
352,2023,09_01,1.7868,2023-08-05
352,2024,07_01,3.9843,2024-06-29
352,2024,08_01,4.2538,2024-07-20
352,2024,09_01,4.2538,2024-07-20
352,2025,07_01,2.5768,2025-06-28
352,2025,08_01,2.7165,2025-07-26
352,2025,09_01,2.9313,2025-08-30
352,2026,07_01,2.4863,2026-06-07
352,2026,08_01,2.4863,2026-06-07
352,2026,09_01,2.4863,2026-06-07
353,2010,07_01,2.8343,2010-06-26
353,2010,08_01,2.8898,2010-07-31
353,2010,09_01,3.6454,2010-08-28
353,2011,07_01,3.0077000000000003,2011-06-25
353,2011,08_01,3.2412,2011-07-30
353,2011,09_01,3.0842,2011-08-27
353,2012,07_01,2.2112,2012-06-30
353,2012,08_01,2.2516,2012-07-28
353,2012,09_01,1.9626000000000001,2012-09-01
353,2013,07_01,1.525,2013-06-29
353,2013,08_01,1.4808999999999999,2013-07-27
353,2013,09_01,1.8986999999999998,2013-08-31
353,2014,07_01,2.4752,2014-06-28
353,2014,08_01,2.9903,2014-07-26
353,2014,09_01,2.9405,2014-08-30
353,2015,07_01,2.3791,2015-06-27
353,2015,08_01,2.9074999999999998,2015-08-01
353,2015,09_01,2.6443000000000003,2015-08-29
353,2016,07_01,2.6883,2016-06-25
353,2016,08_01,2.4251,2016-07-30
353,2016,09_01,2.8192,2016-08-27
353,2017,07_01,2.9147,2017-07-01
353,2017,08_01,2.9938,2017-07-29
353,2017,09_01,3.0021,2017-08-26
353,2018,07_01,2.8136,2018-06-30
353,2018,08_01,2.9823,2018-07-28
353,2018,09_01,3.1121,2018-09-01
353,2019,07_01,1.4547,2019-06-29
353,2019,08_01,2.2442,2019-07-27
353,2019,09_01,1.5523,2019-08-31
353,2020,07_01,1.2661,2020-06-27
353,2020,08_01,1.6621,2020-08-01
353,2020,09_01,1.8158999999999998,2020-08-22
353,2021,07_01,2.0385,2021-06-26
353,2021,08_01,2.2550999999999997,2021-07-31
353,2021,09_01,2.4518999999999997,2021-08-28
353,2022,07_01,3.1005,2022-06-25
353,2022,08_01,3.8578,2022-07-30
353,2022,09_01,3.8799,2022-08-27
353,2023,07_01,1.9586,2023-07-01
353,2023,08_01,1.386,2023-07-15
353,2023,09_01,1.386,2023-07-15
354,2010,07_01,2.2567,2010-06-26
354,2010,08_01,2.6159,2010-07-31
354,2010,09_01,2.8118,2010-08-28
354,2011,07_01,2.8059000000000003,2011-06-25
354,2011,08_01,3.2611,2011-07-30
354,2011,09_01,2.8296,2011-08-27
354,2012,07_01,1.7192,2012-06-30
354,2012,08_01,2.0791,2012-07-28
354,2012,09_01,1.9916,2012-09-01
354,2013,07_01,1.7307,2013-06-29
354,2013,08_01,1.6408,2013-07-27
354,2013,09_01,2.2777000000000003,2013-08-31
354,2014,07_01,2.1773,2014-06-28
354,2014,08_01,2.4722,2014-07-26
354,2014,09_01,2.8941,2014-08-30
354,2015,07_01,2.705,2015-06-27
354,2015,08_01,3.0161000000000002,2015-08-01
354,2015,09_01,2.8037,2015-08-29
354,2016,07_01,2.4942,2016-06-25
354,2016,08_01,2.4559,2016-07-30
354,2016,09_01,3.0976,2016-08-27
354,2017,07_01,2.2514,2017-07-01
354,2017,08_01,2.7824,2017-07-29
354,2017,09_01,2.7138,2017-08-26
354,2018,07_01,3.0389,2018-06-30
354,2018,08_01,2.8617999999999997,2018-07-28
354,2018,09_01,2.6625,2018-09-01
354,2019,07_01,2.1403,2019-06-29
354,2019,08_01,1.9742000000000002,2019-07-27
354,2019,09_01,2.4114,2019-08-31
354,2020,07_01,1.7864999999999998,2020-06-27
354,2020,08_01,2.221,2020-07-18
354,2020,09_01,2.221,2020-07-18
354,2021,07_01,2.1566,2021-06-26
354,2021,08_01,2.4288,2021-07-31
354,2021,09_01,2.6079999999999997,2021-08-28
354,2022,07_01,3.4005,2022-06-25
354,2022,08_01,3.5322000000000005,2022-07-30
354,2022,09_01,3.7735999999999996,2022-08-27
354,2023,07_01,1.7769,2023-07-01
354,2023,08_01,1.9727000000000001,2023-07-29
354,2023,09_01,1.6675,2023-08-26
354,2024,07_01,1.6420000000000001,2024-06-29
354,2024,08_01,1.923,2024-07-27
354,2024,09_01,2.2134,2024-08-31
355,2010,07_01,2.3529,2010-06-26
355,2010,08_01,2.3043,2010-07-31
355,2010,09_01,2.3611,2010-08-28
355,2011,07_01,2.2204,2011-06-25
355,2011,08_01,2.8376,2011-07-30
355,2011,09_01,2.2914000000000003,2011-08-27
355,2012,07_01,2.2203,2012-06-30
355,2012,08_01,2.4939,2012-07-28
355,2012,09_01,2.5046,2012-09-01
355,2013,07_01,2.2663,2013-06-29
355,2013,08_01,1.6471,2013-07-27
355,2013,09_01,2.4522,2013-08-31
355,2014,07_01,2.7032,2014-06-28
355,2014,08_01,2.6253,2014-07-26
355,2014,09_01,3.0086,2014-08-30
355,2015,07_01,2.8375,2015-06-27
355,2015,08_01,2.2075,2015-08-01
355,2015,09_01,1.9479,2015-08-29
355,2016,07_01,3.0331,2016-06-25
355,2016,08_01,2.9791,2016-07-30
355,2016,09_01,3.049,2016-08-27
355,2017,07_01,1.6731000000000003,2017-07-01
355,2017,08_01,2.2554,2017-07-29
355,2017,09_01,1.6646999999999998,2017-08-26
355,2018,07_01,2.4244,2018-06-30
355,2018,08_01,2.7659,2018-07-28
355,2018,09_01,2.7989,2018-09-01
355,2019,07_01,2.0968,2019-06-29
355,2019,08_01,1.8432,2019-07-27
355,2019,09_01,2.3406,2019-08-31
355,2020,07_01,2.3144,2020-06-27
355,2020,08_01,2.1266,2020-07-18
355,2020,09_01,2.1266,2020-07-18
355,2021,07_01,2.0711,2021-06-26
355,2021,08_01,2.3047999999999997,2021-07-31
355,2021,09_01,2.1428000000000003,2021-08-28
355,2022,07_01,3.2415999999999996,2022-06-25
355,2022,08_01,3.0147,2022-07-30
355,2022,09_01,3.2236,2022-08-27
355,2023,07_01,2.2178999999999998,2023-07-01
355,2023,08_01,2.5855,2023-07-29
355,2023,09_01,2.5002,2023-08-26
355,2024,07_01,2.6264,2024-06-29
355,2024,08_01,2.8367,2024-07-27
355,2024,09_01,2.6431,2024-08-31
356,2010,07_01,1.8216999999999999,2010-06-26
356,2010,08_01,2.2795,2010-07-31
356,2010,09_01,1.9763000000000002,2010-08-28
356,2011,07_01,2.6717,2011-06-25
356,2011,08_01,1.6122,2011-07-30
356,2011,09_01,1.8300999999999998,2011-08-27
356,2012,07_01,2.7289000000000003,2012-06-30
356,2012,08_01,2.2460999999999998,2012-07-28
356,2012,09_01,1.7693999999999999,2012-09-01
356,2013,07_01,2.1218,2013-06-29
356,2013,08_01,1.5882999999999998,2013-07-27
356,2013,09_01,1.988,2013-08-31
356,2014,07_01,2.5109000000000004,2014-06-28
356,2014,08_01,2.9735,2014-07-26
356,2014,09_01,2.6515999999999997,2014-08-30
356,2015,07_01,1.5752000000000002,2015-06-27
356,2015,08_01,1.5974,2015-08-01
356,2015,09_01,1.0574999999999999,2015-08-29
356,2016,07_01,2.8472,2016-06-25
356,2016,08_01,2.9131,2016-07-30
356,2016,09_01,2.3495,2016-08-27
356,2017,07_01,2.4751000000000003,2017-07-01
356,2017,08_01,2.302,2017-07-29
356,2017,09_01,1.7393,2017-08-26
356,2018,07_01,2.8258,2018-06-30
356,2018,08_01,2.3753,2018-07-28
356,2018,09_01,2.2546,2018-09-01
356,2019,07_01,1.7906,2019-06-29
356,2019,08_01,1.7280000000000002,2019-07-13
356,2019,09_01,1.7280000000000002,2019-07-13
356,2020,07_01,2.1387,2020-06-27
356,2020,08_01,2.4471,2020-08-01
356,2020,09_01,2.4471,2020-08-01
356,2021,07_01,1.985,2021-06-26
356,2021,08_01,2.0149999999999997,2021-07-31
356,2021,09_01,1.8867999999999998,2021-08-28
356,2022,07_01,3.5805999999999996,2022-06-25
356,2022,08_01,3.3781,2022-07-30
356,2022,09_01,4.0841,2022-08-27
356,2023,07_01,1.7352,2023-07-01
356,2023,08_01,1.7,2023-07-29
356,2023,09_01,1.7576,2023-08-26
356,2024,07_01,4.189,2024-06-29
356,2024,08_01,3.9192,2024-07-27
356,2024,09_01,4.631,2024-08-31
356,2025,07_01,2.6418,2025-06-28
356,2025,08_01,2.605,2025-07-26
356,2025,09_01,3.0044,2025-08-30
356,2026,07_01,3.3591,2026-06-07
356,2026,08_01,3.3591,2026-06-07
356,2026,09_01,3.3591,2026-06-07
357,2019,07_01,2.0507999999999997,2019-06-29
357,2019,08_01,2.0618,2019-07-27
357,2019,09_01,2.3369,2019-08-31
357,2020,07_01,1.3218,2020-06-27
357,2020,08_01,1.5442,2020-07-18
357,2020,09_01,1.5442,2020-07-18
357,2021,07_01,2.336,2021-06-26
357,2021,08_01,2.879,2021-07-31
357,2021,09_01,2.8510999999999997,2021-08-28
357,2022,07_01,2.7451,2022-06-25
357,2022,08_01,3.5777,2022-07-16
357,2022,09_01,3.5777,2022-07-16
358,2010,07_01,1.9582000000000002,2010-06-26
358,2010,08_01,2.8759,2010-07-31
358,2010,09_01,3.0473,2010-08-28
358,2011,07_01,2.3701,2011-06-25
358,2011,08_01,3.2851999999999997,2011-07-30
358,2011,09_01,3.1886,2011-08-27
358,2012,07_01,1.7658999999999998,2012-06-30
358,2012,08_01,1.7309,2012-07-28
358,2012,09_01,2.2042,2012-09-01
358,2013,07_01,2.9977,2013-06-29
358,2013,08_01,1.8033000000000001,2013-07-27
358,2013,09_01,2.5585999999999998,2013-08-31
358,2014,07_01,2.5785,2014-06-28
358,2014,08_01,2.67,2014-07-26
358,2014,09_01,2.9514,2014-08-30
358,2015,07_01,2.0898,2015-06-27
358,2015,08_01,1.7045000000000001,2015-08-01
358,2015,09_01,1.5729,2015-08-29
358,2016,07_01,2.0451,2016-06-25
358,2016,08_01,2.0319,2016-07-30
358,2016,09_01,2.1242,2016-08-27
358,2017,07_01,2.2369,2017-07-01
358,2017,08_01,2.3675,2017-07-29
358,2017,09_01,2.1973,2017-08-26
358,2018,07_01,2.8131,2018-06-30
358,2018,08_01,2.5524999999999998,2018-07-28
358,2018,09_01,2.4896000000000003,2018-09-01
358,2019,07_01,1.5337999999999998,2019-06-29
358,2019,08_01,2.3259,2019-07-27
358,2019,09_01,2.375,2019-08-31
358,2020,07_01,1.5071999999999999,2020-06-27
358,2020,08_01,1.3765,2020-07-18
358,2020,09_01,1.3765,2020-07-18
358,2021,07_01,2.4164000000000003,2021-06-26
358,2021,08_01,2.927,2021-07-31
358,2021,09_01,3.2702,2021-08-28
358,2022,07_01,3.9238999999999997,2022-06-25
358,2022,08_01,3.415,2022-07-30
358,2022,09_01,3.1944,2022-08-27
358,2023,07_01,2.084,2023-07-01
358,2023,08_01,2.2752,2023-07-29
358,2023,09_01,1.9399000000000002,2023-08-26
358,2024,07_01,2.6963,2024-06-29
358,2024,08_01,3.0082999999999998,2024-07-27
358,2024,09_01,3.2156999999999996,2024-08-31
358,2025,07_01,4.7485,2025-06-28
358,2025,08_01,4.391,2025-07-26
358,2025,09_01,4.6009,2025-08-30
358,2026,07_01,2.3373,2026-06-07
358,2026,08_01,2.3373,2026-06-07
358,2026,09_01,2.3373,2026-06-07
359,2010,07_01,2.4642,2010-06-26
359,2010,08_01,2.4495999999999998,2010-07-31
359,2010,09_01,1.6428999999999998,2010-08-28
359,2011,07_01,2.0962,2011-06-25
359,2011,08_01,2.4387,2011-07-30
359,2011,09_01,2.1684,2011-08-27
359,2012,07_01,2.449,2012-06-30
359,2012,08_01,2.3811,2012-07-28
359,2012,09_01,1.8493,2012-09-01
359,2013,07_01,1.909,2013-06-29
359,2013,08_01,1.8216999999999999,2013-07-27
359,2013,09_01,2.2225,2013-08-31
359,2014,07_01,3.2182000000000004,2014-06-28
359,2014,08_01,2.9221,2014-07-26
359,2014,09_01,1.8695,2014-08-30
359,2015,07_01,2.1010999999999997,2015-06-27
359,2015,08_01,2.4103000000000003,2015-08-01
359,2015,09_01,2.0654,2015-08-29
359,2016,07_01,2.6839,2016-06-25
359,2016,08_01,2.8861999999999997,2016-07-30
359,2016,09_01,2.0443000000000002,2016-08-27
359,2017,07_01,2.8075,2017-07-01
359,2017,08_01,2.0463,2017-07-29
359,2017,09_01,2.3411999999999997,2017-08-26
359,2018,07_01,2.7523,2018-06-30
359,2018,08_01,2.4051,2018-07-28
359,2018,09_01,2.4013,2018-09-01
359,2019,07_01,1.4251,2019-06-29
359,2019,08_01,2.487,2019-07-27
359,2019,09_01,2.3675,2019-08-31
359,2020,07_01,2.1228000000000002,2020-06-27
359,2020,08_01,1.6206,2020-07-18
359,2020,09_01,1.6206,2020-07-18
359,2021,07_01,2.1512000000000002,2021-06-26
359,2021,08_01,2.6475,2021-07-31
359,2021,09_01,2.8518,2021-08-28
359,2022,07_01,4.4251,2022-06-25
359,2022,08_01,3.2651000000000003,2022-07-30
359,2022,09_01,4.0342,2022-08-27
359,2023,07_01,1.658,2023-07-01
359,2023,08_01,2.0179,2023-07-29
359,2023,09_01,2.0893,2023-08-26
359,2024,07_01,4.3869,2024-06-29
359,2024,08_01,4.5512999999999995,2024-07-20
359,2024,09_01,4.5512999999999995,2024-07-20
359,2025,07_01,2.4544,2025-06-28
359,2025,08_01,2.7781,2025-07-26
359,2025,09_01,2.4072,2025-08-30
359,2026,07_01,3.1379,2026-06-07
359,2026,08_01,3.1379,2026-06-07
359,2026,09_01,3.1379,2026-06-07
360,2010,07_01,2.5148,2010-06-26
360,2010,08_01,2.1914000000000002,2010-07-31
360,2010,09_01,2.5199000000000003,2010-08-28
360,2011,07_01,2.613,2011-06-25
360,2011,08_01,2.3792,2011-07-30
360,2011,09_01,2.5092,2011-08-27
360,2012,07_01,2.0538,2012-06-30
360,2012,08_01,2.6873,2012-07-28
360,2012,09_01,1.9887000000000001,2012-09-01
360,2013,07_01,1.6427,2013-06-29
360,2013,08_01,1.7386,2013-07-27
360,2013,09_01,1.7815999999999999,2013-08-31
360,2014,07_01,1.9733,2014-06-28
360,2014,08_01,2.0835,2014-07-26
360,2014,09_01,2.5611,2014-08-30
360,2015,07_01,2.5964,2015-06-27
360,2015,08_01,2.8064,2015-08-01
360,2015,09_01,2.4809,2015-08-29
360,2016,07_01,2.7384,2016-06-25
360,2016,08_01,3.052,2016-07-30
360,2016,09_01,3.0392,2016-08-27
360,2017,07_01,2.7043,2017-07-01
360,2017,08_01,2.7454,2017-07-29
360,2017,09_01,2.1929,2017-08-26
360,2018,07_01,2.9364999999999997,2018-06-30
360,2018,08_01,2.2580999999999998,2018-07-28
360,2018,09_01,1.9822,2018-09-01
360,2019,07_01,1.9693999999999998,2019-06-29
360,2019,08_01,2.2584,2019-07-27
360,2019,09_01,2.2809999999999997,2019-08-31
360,2020,07_01,1.4263,2020-06-27
360,2020,08_01,1.9579,2020-07-18
360,2020,09_01,1.9579,2020-07-18
360,2021,07_01,2.2260999999999997,2021-06-26
360,2021,08_01,2.8601,2021-07-31
360,2021,09_01,2.7519,2021-08-28
360,2022,07_01,3.4680999999999997,2022-06-25
360,2022,08_01,3.7884,2022-07-30
360,2022,09_01,4.1257,2022-08-27
360,2023,07_01,2.2003,2023-07-01
360,2023,08_01,2.2525,2023-07-29
360,2023,09_01,2.0915,2023-08-26
360,2024,07_01,3.8854999999999995,2024-06-29
360,2024,08_01,4.1371,2024-07-20
360,2024,09_01,4.1371,2024-07-20
361,2010,07_01,2.3396999999999997,2010-06-26
361,2010,08_01,2.6552,2010-07-31
361,2010,09_01,1.9027,2010-08-28
361,2011,07_01,3.2372,2011-06-25
361,2011,08_01,3.2987,2011-07-30
361,2011,09_01,2.3596,2011-08-27
361,2012,07_01,2.3456,2012-06-30
361,2012,08_01,2.5242,2012-07-28
361,2012,09_01,2.5963000000000003,2012-09-01
361,2013,07_01,2.5791,2013-06-29
361,2013,08_01,3.0268,2013-07-27
361,2013,09_01,2.7923999999999998,2013-08-31
361,2014,07_01,1.8131,2014-06-28
361,2014,08_01,1.8611,2014-07-26
361,2014,09_01,2.0194,2014-08-30
361,2015,07_01,1.4614,2015-06-27
361,2015,08_01,1.3775,2015-08-01
361,2015,09_01,1.1758,2015-08-29
361,2016,07_01,2.5734000000000004,2016-06-25
361,2016,08_01,2.3832,2016-07-30
361,2016,09_01,2.7032,2016-08-27
361,2017,07_01,2.8311,2017-07-01
361,2017,08_01,2.2428999999999997,2017-07-29
361,2017,09_01,2.5241,2017-08-26
361,2018,07_01,2.8858,2018-06-30
361,2018,08_01,2.1028,2018-07-28
361,2018,09_01,2.0571,2018-09-01
361,2019,07_01,1.6293,2019-06-29
361,2019,08_01,1.5264,2019-07-13
361,2019,09_01,1.5264,2019-07-13
361,2020,07_01,2.3425000000000002,2020-06-27
361,2020,08_01,2.5163,2020-08-01
361,2020,09_01,2.5163,2020-08-01
361,2021,07_01,2.9539999999999997,2021-06-26
361,2021,08_01,2.4707999999999997,2021-07-31
361,2021,09_01,2.7403,2021-08-28
361,2022,07_01,3.2476999999999996,2022-06-25
361,2022,08_01,3.0507999999999997,2022-07-30
361,2022,09_01,3.6524,2022-08-27
361,2023,07_01,1.8195000000000001,2023-07-01
361,2023,08_01,1.9581,2023-07-29
361,2023,09_01,2.2691,2023-08-26
361,2024,07_01,4.6591000000000005,2024-06-29
361,2024,08_01,4.772399999999999,2024-07-27
361,2024,09_01,5.0878,2024-08-17
361,2025,07_01,3.4677999999999995,2025-06-28
361,2025,08_01,2.9055,2025-07-26
361,2025,09_01,3.4249,2025-08-09
361,2026,07_01,4.5698,2026-06-07
361,2026,08_01,4.5698,2026-06-07
361,2026,09_01,4.5698,2026-06-07
362,2010,07_01,2.1607,2010-06-26
362,2010,08_01,2.3306999999999998,2010-07-31
362,2010,09_01,2.6094999999999997,2010-08-28
362,2011,07_01,2.6553999999999998,2011-06-25
362,2011,08_01,2.2486,2011-07-30
362,2011,09_01,2.0044,2011-08-27
362,2012,07_01,2.4445,2012-06-30
362,2012,08_01,2.7441,2012-07-28
